,s,p,o
15615,https://data.rkd.nl/artists/341536,deathdate,1829-03-14
15616,https://data.rkd.nl/artists/285117,deathdate,1997-06-08
15617,https://data.rkd.nl/artists/6267,deathdate,1516-11-29
15618,https://data.rkd.nl/artists/73802,deathdate,1527-11-08
15619,https://data.rkd.nl/artists/113686,deathdate,1894-07-20
15620,https://data.rkd.nl/artists/65956,deathdate,1962-10-22
15621,https://data.rkd.nl/artists/488950,deathdate,2018-05-13
15622,https://data.rkd.nl/artists/76469,deathdate,2003-09-05
15623,https://data.rkd.nl/artists/33794,deathdate,1845-04-16
15624,https://data.rkd.nl/artists/117752,deathdate,1785-03-08
15625,https://data.rkd.nl/artists/12514,deathdate,1979-03-01
15626,https://data.rkd.nl/artists/445684,deathdate,2018-08-01
15627,https://data.rkd.nl/artists/8049,deathdate,1802-08-15
15628,https://data.rkd.nl/artists/277389,deathdate,1996-01-25
15629,https://data.rkd.nl/artists/90948,deathdate,1991-08-19
15630,https://data.rkd.nl/artists/265193,deathdate,2007-04-02
15631,https://data.rkd.nl/artists/57507,deathdate,1953-03-16
15632,https://data.rkd.nl/artists/252441,deathdate,1844-08-20
15633,https://data.rkd.nl/artists/14324,deathdate,1995-02-13
15634,https://data.rkd.nl/artists/11103,deathdate,1960-09-21
15635,https://data.rkd.nl/artists/75298,deathdate,1992-11-08
15636,https://data.rkd.nl/artists/122192,deathdate,1781-11-08
15637,https://data.rkd.nl/artists/16177,deathdate,1523-07-27
15638,https://data.rkd.nl/artists/110641,deathdate,2003-05-23
15639,https://data.rkd.nl/artists/211599,deathdate,2000-08-10
15640,https://data.rkd.nl/artists/462153,deathdate,1512-10-15
15641,https://data.rkd.nl/artists/27726,deathdate,1974-11-04
15642,https://data.rkd.nl/artists/295884,deathdate,1945-02-17
15643,https://data.rkd.nl/artists/341953,deathdate,1902-09-22
15644,https://data.rkd.nl/artists/380465,deathdate,1957-04-11
15645,https://data.rkd.nl/artists/80083,deathdate,2015-01-23
15646,https://data.rkd.nl/artists/242433,deathdate,1706-11-08
15647,https://data.rkd.nl/artists/69197,deathdate,1661-06-21
15648,https://data.rkd.nl/artists/420761,deathdate,2008-03-02
15649,https://data.rkd.nl/artists/285043,deathdate,1927-06-08
15650,https://data.rkd.nl/artists/98196,deathdate,1995-09-21
15651,https://data.rkd.nl/artists/291356,deathdate,1966-04-19
15652,https://data.rkd.nl/artists/109909,deathdate,1912-02-19
15653,https://data.rkd.nl/artists/466493,deathdate,1975-04-11
15654,https://data.rkd.nl/artists/77320,deathdate,1734-05-13
15655,https://data.rkd.nl/artists/71558,deathdate,1948-01-08
15656,https://data.rkd.nl/artists/350154,deathdate,1956-04-23
15657,https://data.rkd.nl/artists/32589,deathdate,1831-11-08
15658,https://data.rkd.nl/artists/80103,deathdate,1781-10-27
15659,https://data.rkd.nl/artists/28589,deathdate,1931-07-11
15660,https://data.rkd.nl/artists/269069,deathdate,1971-06-01
15661,https://data.rkd.nl/artists/118090,deathdate,1839-01-25
15662,https://data.rkd.nl/artists/44760,deathdate,1923-11-24
15663,https://data.rkd.nl/artists/111901,deathdate,1925-09-29
15664,https://data.rkd.nl/artists/11145,deathdate,1924-05-20
15665,https://data.rkd.nl/artists/64705,deathdate,1973-01-27
15666,https://data.rkd.nl/artists/13489,deathdate,1962-02-09
15667,https://data.rkd.nl/artists/49822,deathdate,1957-03-07
15668,https://data.rkd.nl/artists/278440,deathdate,1960-01-21
15669,https://data.rkd.nl/artists/431215,deathdate,1916-11-08
15670,https://data.rkd.nl/artists/359245,deathdate,1942-12-18
15671,https://data.rkd.nl/artists/68620,deathdate,1990-12-02
15672,https://data.rkd.nl/artists/111378,deathdate,1974-05-09
15673,https://data.rkd.nl/artists/77927,deathdate,1731-01-28
15674,https://data.rkd.nl/artists/344989,deathdate,1894-04-29
15675,https://data.rkd.nl/artists/17390,deathdate,1974-07-31
15676,https://data.rkd.nl/artists/364971,deathdate,1951-08-02
15677,https://data.rkd.nl/artists/21074,deathdate,1992-05-13
15678,https://data.rkd.nl/artists/323420,deathdate,1970-06-25
15679,https://data.rkd.nl/artists/273086,deathdate,1948-05-06
15680,https://data.rkd.nl/artists/300630,deathdate,1979-11-05
15681,https://data.rkd.nl/artists/482378,deathdate,1985-11-08
15682,https://data.rkd.nl/artists/19609,deathdate,1883-06-06
15683,https://data.rkd.nl/artists/419354,deathdate,1845-10-27
15684,https://data.rkd.nl/artists/47778,deathdate,1962-11-08
15685,https://data.rkd.nl/artists/441803,deathdate,1966-06-06
15686,https://data.rkd.nl/artists/89209,deathdate,1930-12-14
15687,https://data.rkd.nl/artists/108447,deathdate,1890-01-08
15688,https://data.rkd.nl/artists/13000,deathdate,1991-03-04
15689,https://data.rkd.nl/artists/58805,deathdate,1591-02-18
15690,https://data.rkd.nl/artists/25730,deathdate,1995-02-12
15691,https://data.rkd.nl/artists/433281,deathdate,1914-03-12
15692,https://data.rkd.nl/artists/69634,deathdate,1516-10-20
15693,https://data.rkd.nl/artists/15432,deathdate,1932-01-02
15694,https://data.rkd.nl/artists/435735,deathdate,1948-10-18
15695,https://data.rkd.nl/artists/67044,deathdate,1976-01-11
15696,https://data.rkd.nl/artists/34210,deathdate,1870-02-20
15697,https://data.rkd.nl/artists/90480,deathdate,1961-02-22
15698,https://data.rkd.nl/artists/16185,deathdate,1543-03-30
15699,https://data.rkd.nl/artists/250503,deathdate,2015-03-27
15700,https://data.rkd.nl/artists/362488,deathdate,1843-06-02
15701,https://data.rkd.nl/artists/305555,deathdate,1836-07-26
15702,https://data.rkd.nl/artists/316753,deathdate,1911-11-12
15703,https://data.rkd.nl/artists/269330,deathdate,1999-01-14
15704,https://data.rkd.nl/artists/297668,deathdate,1914-12-23
15705,https://data.rkd.nl/artists/289418,deathdate,1935-05-10
15706,https://data.rkd.nl/artists/365146,deathdate,1994-05-11
15707,https://data.rkd.nl/artists/61769,deathdate,1847-06-16
15708,https://data.rkd.nl/artists/302102,deathdate,1696-11-08
15709,https://data.rkd.nl/artists/50382,deathdate,1981-05-10
15710,https://data.rkd.nl/artists/93965,deathdate,1889-11-08
15711,https://data.rkd.nl/artists/349446,deathdate,1938-09-28
15712,https://data.rkd.nl/artists/505309,deathdate,1758-02-10
15713,https://data.rkd.nl/artists/467858,deathdate,1830-02-25
15714,https://data.rkd.nl/artists/272574,deathdate,1927-04-06
15715,https://data.rkd.nl/artists/121085,deathdate,1952-09-26
15716,https://data.rkd.nl/artists/280046,deathdate,1807-05-07
15717,https://data.rkd.nl/artists/231562,deathdate,2019-02-18
15718,https://data.rkd.nl/artists/86630,deathdate,1963-02-26
15719,https://data.rkd.nl/artists/1412,deathdate,1955-12-11
15720,https://data.rkd.nl/artists/347704,deathdate,1920-05-23
15721,https://data.rkd.nl/artists/265875,deathdate,1861-09-22
15722,https://data.rkd.nl/artists/328392,deathdate,1984-11-29
15723,https://data.rkd.nl/artists/293521,deathdate,1956-08-01
15724,https://data.rkd.nl/artists/434761,deathdate,1886-10-06
15725,https://data.rkd.nl/artists/23751,deathdate,1877-08-17
15726,https://data.rkd.nl/artists/44489,deathdate,2018-05-09
15727,https://data.rkd.nl/artists/68518,deathdate,1958-02-13
15728,https://data.rkd.nl/artists/104997,deathdate,1867-04-21
15729,https://data.rkd.nl/artists/34490,deathdate,1618-08-29
15730,https://data.rkd.nl/artists/358712,deathdate,1960-08-13
15731,https://data.rkd.nl/artists/505747,deathdate,1557-06-15
15732,https://data.rkd.nl/artists/42786,deathdate,1926-08-26
15733,https://data.rkd.nl/artists/52090,deathdate,1920-02-21
15734,https://data.rkd.nl/artists/356772,deathdate,1893-08-15
15735,https://data.rkd.nl/artists/28250,deathdate,1826-12-07
15736,https://data.rkd.nl/artists/119067,deathdate,1958-11-08
15737,https://data.rkd.nl/artists/12841,deathdate,1976-04-12
15738,https://data.rkd.nl/artists/58106,deathdate,1939-07-14
15739,https://data.rkd.nl/artists/297579,deathdate,2011-10-20
15740,https://data.rkd.nl/artists/30301,deathdate,1852-11-08
15741,https://data.rkd.nl/artists/212582,deathdate,1960-11-24
15742,https://data.rkd.nl/artists/441374,deathdate,1848-09-11
15743,https://data.rkd.nl/artists/324133,deathdate,1982-07-29
15744,https://data.rkd.nl/artists/306653,deathdate,1880-01-08
15745,https://data.rkd.nl/artists/38711,deathdate,1668-11-08
15746,https://data.rkd.nl/artists/340514,deathdate,2017-12-31
15747,https://data.rkd.nl/artists/75903,deathdate,1749-04-22
15748,https://data.rkd.nl/artists/112030,deathdate,1936-05-13
15749,https://data.rkd.nl/artists/337359,deathdate,1640-09-03
15750,https://data.rkd.nl/artists/222010,deathdate,2000-12-03
15751,https://data.rkd.nl/artists/3850,deathdate,2003-10-19
15752,https://data.rkd.nl/artists/94312,deathdate,1960-01-19
15753,https://data.rkd.nl/artists/33740,deathdate,1892-05-05
15754,https://data.rkd.nl/artists/11077,deathdate,1732-08-23
15755,https://data.rkd.nl/artists/91734,deathdate,1952-05-27
15756,https://data.rkd.nl/artists/48257,deathdate,1967-10-24
15757,https://data.rkd.nl/artists/220057,deathdate,1883-10-26
15758,https://data.rkd.nl/artists/347153,deathdate,1972-01-19
15759,https://data.rkd.nl/artists/451288,deathdate,1964-10-08
15760,https://data.rkd.nl/artists/36228,deathdate,1940-08-29
15761,https://data.rkd.nl/artists/64168,deathdate,1840-11-08
15762,https://data.rkd.nl/artists/445015,deathdate,1884-11-19
15763,https://data.rkd.nl/artists/102661,deathdate,1793-11-08
15764,https://data.rkd.nl/artists/328581,deathdate,2019-10-09
15765,https://data.rkd.nl/artists/360700,deathdate,2007-10-06
15766,https://data.rkd.nl/artists/311767,deathdate,1967-08-21
15767,https://data.rkd.nl/artists/34408,deathdate,1496-04-08
15768,https://data.rkd.nl/artists/31489,deathdate,1999-06-16
15769,https://data.rkd.nl/artists/502288,deathdate,1859-11-08
15770,https://data.rkd.nl/artists/131239,deathdate,1953-11-29
15771,https://data.rkd.nl/artists/469409,deathdate,1885-11-08
15772,https://data.rkd.nl/artists/33167,deathdate,1936-04-18
15773,https://data.rkd.nl/artists/119386,deathdate,1655-07-15
15774,https://data.rkd.nl/artists/492783,deathdate,1833-01-08
15775,https://data.rkd.nl/artists/63076,deathdate,1823-03-07
15776,https://data.rkd.nl/artists/29701,deathdate,2015-11-09
15777,https://data.rkd.nl/artists/442669,deathdate,1907-06-25
15778,https://data.rkd.nl/artists/33827,deathdate,1938-06-07
15779,https://data.rkd.nl/artists/26106,deathdate,1944-04-04
15780,https://data.rkd.nl/artists/16577,deathdate,1932-09-23
15781,https://data.rkd.nl/artists/74015,deathdate,1946-08-12
15782,https://data.rkd.nl/artists/103658,deathdate,1877-05-21
15783,https://data.rkd.nl/artists/203180,deathdate,2000-02-05
15784,https://data.rkd.nl/artists/1155,deathdate,1984-01-30
15785,https://data.rkd.nl/artists/241723,deathdate,1976-10-31
15786,https://data.rkd.nl/artists/476070,deathdate,1900-11-08
15787,https://data.rkd.nl/artists/89338,deathdate,1950-04-23
15788,https://data.rkd.nl/artists/61942,deathdate,1945-08-09
15789,https://data.rkd.nl/artists/39684,deathdate,1975-03-04
15790,https://data.rkd.nl/artists/5984,deathdate,1958-09-12
15791,https://data.rkd.nl/artists/105529,deathdate,2014-02-26
15792,https://data.rkd.nl/artists/49603,deathdate,1880-06-05
15793,https://data.rkd.nl/artists/42738,deathdate,1995-07-18
15794,https://data.rkd.nl/artists/490248,deathdate,1986-05-14
15795,https://data.rkd.nl/artists/112241,deathdate,1889-04-22
15796,https://data.rkd.nl/artists/62455,deathdate,1875-10-12
15797,https://data.rkd.nl/artists/360203,deathdate,1954-12-21
15798,https://data.rkd.nl/artists/255831,deathdate,1962-03-03
15799,https://data.rkd.nl/artists/11173,deathdate,1676-02-14
15800,https://data.rkd.nl/artists/127093,deathdate,2004-12-31
15801,https://data.rkd.nl/artists/43244,deathdate,1986-05-10
15802,https://data.rkd.nl/artists/26652,deathdate,1950-04-17
15803,https://data.rkd.nl/artists/1309,deathdate,1980-09-20
15804,https://data.rkd.nl/artists/52380,deathdate,1708-05-11
15805,https://data.rkd.nl/artists/2396,deathdate,1674-11-18
15806,https://data.rkd.nl/artists/373970,deathdate,1889-11-08
15807,https://data.rkd.nl/artists/30926,deathdate,1981-04-05
15808,https://data.rkd.nl/artists/121119,deathdate,1808-02-14
15809,https://data.rkd.nl/artists/74166,deathdate,1589-12-08
15810,https://data.rkd.nl/artists/312830,deathdate,1945-10-27
15811,https://data.rkd.nl/artists/482770,deathdate,1678-01-08
15812,https://data.rkd.nl/artists/57591,deathdate,2009-12-20
15813,https://data.rkd.nl/artists/6575,deathdate,1936-05-18
15814,https://data.rkd.nl/artists/419068,deathdate,1886-03-04
15815,https://data.rkd.nl/artists/42516,deathdate,1938-01-24
15816,https://data.rkd.nl/artists/16781,deathdate,1946-02-04
15817,https://data.rkd.nl/artists/287705,deathdate,2000-03-15
15818,https://data.rkd.nl/artists/43462,deathdate,1980-07-03
15819,https://data.rkd.nl/artists/89145,deathdate,1946-10-01
15820,https://data.rkd.nl/artists/368328,deathdate,1666-11-08
15821,https://data.rkd.nl/artists/110132,deathdate,1968-08-08
15822,https://data.rkd.nl/artists/100579,deathdate,1777-10-01
15823,https://data.rkd.nl/artists/244022,deathdate,1967-01-08
15824,https://data.rkd.nl/artists/11114,deathdate,1974-10-25
15825,https://data.rkd.nl/artists/293601,deathdate,2004-12-22
15826,https://data.rkd.nl/artists/236666,deathdate,1979-11-08
15827,https://data.rkd.nl/artists/22584,deathdate,1915-12-11
15828,https://data.rkd.nl/artists/247243,deathdate,2004-02-12
15829,https://data.rkd.nl/artists/348146,deathdate,1964-03-06
15830,https://data.rkd.nl/artists/228048,deathdate,1990-11-08
15831,https://data.rkd.nl/artists/268894,deathdate,1882-04-06
15832,https://data.rkd.nl/artists/51480,deathdate,1945-03-31
15833,https://data.rkd.nl/artists/284516,deathdate,1915-06-13
15834,https://data.rkd.nl/artists/344948,deathdate,1945-03-08
15835,https://data.rkd.nl/artists/79430,deathdate,1773-03-01
15836,https://data.rkd.nl/artists/15726,deathdate,1968-12-08
15837,https://data.rkd.nl/artists/14273,deathdate,1945-09-08
15838,https://data.rkd.nl/artists/232336,deathdate,2006-03-08
15839,https://data.rkd.nl/artists/6083,deathdate,1945-01-21
15840,https://data.rkd.nl/artists/6455,deathdate,1554-11-08
15841,https://data.rkd.nl/artists/484584,deathdate,1959-09-12
15842,https://data.rkd.nl/artists/65036,deathdate,1962-10-24
15843,https://data.rkd.nl/artists/61802,deathdate,1531-10-28
15844,https://data.rkd.nl/artists/83568,deathdate,2007-03-14
15845,https://data.rkd.nl/artists/35882,deathdate,1960-12-25
15846,https://data.rkd.nl/artists/16648,deathdate,1730-05-15
15847,https://data.rkd.nl/artists/226135,deathdate,1970-09-11
15848,https://data.rkd.nl/artists/49616,deathdate,1783-01-19
15849,https://data.rkd.nl/artists/110214,deathdate,1885-09-21
15850,https://data.rkd.nl/artists/327807,deathdate,1934-05-04
15851,https://data.rkd.nl/artists/332306,deathdate,1910-10-07
15852,https://data.rkd.nl/artists/13322,deathdate,1989-03-19
15853,https://data.rkd.nl/artists/56421,deathdate,1660-08-02
15854,https://data.rkd.nl/artists/48519,deathdate,1965-08-27
15855,https://data.rkd.nl/artists/434395,deathdate,1986-09-26
15856,https://data.rkd.nl/artists/13903,deathdate,1945-04-25
15857,https://data.rkd.nl/artists/73668,deathdate,2009-11-03
15858,https://data.rkd.nl/artists/8631,deathdate,1844-08-24
15859,https://data.rkd.nl/artists/102274,deathdate,1826-03-28
15860,https://data.rkd.nl/artists/86310,deathdate,1526-02-10
15861,https://data.rkd.nl/artists/277390,deathdate,1973-09-16
15862,https://data.rkd.nl/artists/50255,deathdate,1984-09-30
15863,https://data.rkd.nl/artists/16184,deathdate,1640-07-03
15864,https://data.rkd.nl/artists/49466,deathdate,1590-11-08
15865,https://data.rkd.nl/artists/328355,deathdate,1862-04-10
15866,https://data.rkd.nl/artists/1971,deathdate,2012-09-25
15867,https://data.rkd.nl/artists/91430,deathdate,1948-10-19
15868,https://data.rkd.nl/artists/119293,deathdate,1874-11-14
15869,https://data.rkd.nl/artists/253567,deathdate,1933-09-27
15870,https://data.rkd.nl/artists/23691,deathdate,1917-04-07
15871,https://data.rkd.nl/artists/248405,deathdate,1962-11-08
15872,https://data.rkd.nl/artists/33854,deathdate,1680-11-28
15873,https://data.rkd.nl/artists/358719,deathdate,1930-04-22
15874,https://data.rkd.nl/artists/79561,deathdate,1480-06-06
15875,https://data.rkd.nl/artists/475273,deathdate,1726-02-09
15876,https://data.rkd.nl/artists/59075,deathdate,1886-01-17
15877,https://data.rkd.nl/artists/374588,deathdate,1906-02-01
15878,https://data.rkd.nl/artists/71312,deathdate,1973-10-25
15879,https://data.rkd.nl/artists/476668,deathdate,1703-05-14
15880,https://data.rkd.nl/artists/46146,deathdate,2004-06-21
15881,https://data.rkd.nl/artists/320688,deathdate,1979-06-22
15882,https://data.rkd.nl/artists/26827,deathdate,1706-02-27
15883,https://data.rkd.nl/artists/48024,deathdate,1948-01-24
15884,https://data.rkd.nl/artists/113682,deathdate,1876-03-30
15885,https://data.rkd.nl/artists/370049,deathdate,1691-03-08
15886,https://data.rkd.nl/artists/262821,deathdate,1991-11-08
15887,https://data.rkd.nl/artists/21521,deathdate,1911-04-15
15888,https://data.rkd.nl/artists/27107,deathdate,1987-02-08
15889,https://data.rkd.nl/artists/21633,deathdate,1979-12-05
15890,https://data.rkd.nl/artists/42269,deathdate,1955-06-09
15891,https://data.rkd.nl/artists/254496,deathdate,1972-11-08
15892,https://data.rkd.nl/artists/88881,deathdate,1964-10-22
15893,https://data.rkd.nl/artists/24555,deathdate,1901-07-06
15894,https://data.rkd.nl/artists/461174,deathdate,1932-11-08
15895,https://data.rkd.nl/artists/348716,deathdate,1907-01-27
15896,https://data.rkd.nl/artists/81304,deathdate,1983-11-21
15897,https://data.rkd.nl/artists/314426,deathdate,1695-10-21
15898,https://data.rkd.nl/artists/459160,deathdate,1626-10-10
15899,https://data.rkd.nl/artists/10165,deathdate,1608-08-13
15900,https://data.rkd.nl/artists/109627,deathdate,1989-10-02
15901,https://data.rkd.nl/artists/503536,deathdate,1759-09-05
15902,https://data.rkd.nl/artists/217232,deathdate,1985-11-10
15903,https://data.rkd.nl/artists/27762,deathdate,1726-01-26
15904,https://data.rkd.nl/artists/351182,deathdate,1995-09-23
15905,https://data.rkd.nl/artists/489518,deathdate,1611-11-08
15906,https://data.rkd.nl/artists/39765,deathdate,1968-07-13
15907,https://data.rkd.nl/artists/212854,deathdate,2000-08-14
15908,https://data.rkd.nl/artists/232337,deathdate,2019-02-09
15909,https://data.rkd.nl/artists/109653,deathdate,1997-03-16
15910,https://data.rkd.nl/artists/216374,deathdate,1942-12-22
15911,https://data.rkd.nl/artists/343647,deathdate,1871-11-08
15912,https://data.rkd.nl/artists/124304,deathdate,1976-05-11
15913,https://data.rkd.nl/artists/8067,deathdate,1739-01-20
15914,https://data.rkd.nl/artists/42499,deathdate,1944-09-15
15915,https://data.rkd.nl/artists/291199,deathdate,1983-06-12
15916,https://data.rkd.nl/artists/68085,deathdate,1962-04-03
15917,https://data.rkd.nl/artists/435356,deathdate,1934-01-02
15918,https://data.rkd.nl/artists/16601,deathdate,1935-04-23
15919,https://data.rkd.nl/artists/244,deathdate,2018-03-13
15920,https://data.rkd.nl/artists/59942,deathdate,1978-09-26
15921,https://data.rkd.nl/artists/218389,deathdate,1904-03-30
15922,https://data.rkd.nl/artists/474395,deathdate,1831-05-09
15923,https://data.rkd.nl/artists/295588,deathdate,1981-06-22
15924,https://data.rkd.nl/artists/1219,deathdate,1847-06-28
15925,https://data.rkd.nl/artists/213643,deathdate,1972-12-29
15926,https://data.rkd.nl/artists/6802,deathdate,1747-11-08
15927,https://data.rkd.nl/artists/434254,deathdate,1936-09-29
15928,https://data.rkd.nl/artists/468195,deathdate,1771-12-03
15929,https://data.rkd.nl/artists/51732,deathdate,1550-11-08
15930,https://data.rkd.nl/artists/52175,deathdate,1937-12-06
15931,https://data.rkd.nl/artists/92769,deathdate,1820-05-01
15932,https://data.rkd.nl/artists/464538,deathdate,1924-07-31
15933,https://data.rkd.nl/artists/74750,deathdate,1898-08-21
15934,https://data.rkd.nl/artists/263379,deathdate,1932-03-21
15935,https://data.rkd.nl/artists/49217,deathdate,1910-12-01
15936,https://data.rkd.nl/artists/48393,deathdate,1802-11-08
15937,https://data.rkd.nl/artists/313788,deathdate,1949-02-15
15938,https://data.rkd.nl/artists/360250,deathdate,1945-01-29
15939,https://data.rkd.nl/artists/373822,deathdate,2008-11-14
15940,https://data.rkd.nl/artists/117312,deathdate,1714-02-05
15941,https://data.rkd.nl/artists/236629,deathdate,1972-04-21
15942,https://data.rkd.nl/artists/115200,deathdate,1773-10-21
15943,https://data.rkd.nl/artists/114224,deathdate,1945-03-03
15944,https://data.rkd.nl/artists/85822,deathdate,1945-10-19
15945,https://data.rkd.nl/artists/315066,deathdate,2016-02-26
15946,https://data.rkd.nl/artists/357725,deathdate,1770-10-19
15947,https://data.rkd.nl/artists/318911,deathdate,1873-07-24
15948,https://data.rkd.nl/artists/61709,deathdate,1765-10-21
15949,https://data.rkd.nl/artists/13125,deathdate,1933-05-23
15950,https://data.rkd.nl/artists/117755,deathdate,1654-07-23
15951,https://data.rkd.nl/artists/78895,deathdate,1955-01-25
15952,https://data.rkd.nl/artists/16845,deathdate,1868-08-22
15953,https://data.rkd.nl/artists/305568,deathdate,2009-12-08
15954,https://data.rkd.nl/artists/434500,deathdate,1952-03-29
15955,https://data.rkd.nl/artists/357145,deathdate,1973-11-08
15956,https://data.rkd.nl/artists/116136,deathdate,2009-11-26
15957,https://data.rkd.nl/artists/15757,deathdate,1913-07-19
15958,https://data.rkd.nl/artists/295371,deathdate,1989-05-17
15959,https://data.rkd.nl/artists/356040,deathdate,1910-11-08
15960,https://data.rkd.nl/artists/122338,deathdate,1938-01-11
15961,https://data.rkd.nl/artists/61812,deathdate,1819-08-01
15962,https://data.rkd.nl/artists/69659,deathdate,1570-11-27
15963,https://data.rkd.nl/artists/251292,deathdate,1941-11-02
15964,https://data.rkd.nl/artists/116926,deathdate,1697-12-31
15965,https://data.rkd.nl/artists/426325,deathdate,1840-11-08
15966,https://data.rkd.nl/artists/422246,deathdate,1608-11-08
15967,https://data.rkd.nl/artists/40880,deathdate,1936-02-08
15968,https://data.rkd.nl/artists/113965,deathdate,2019-10-26
15969,https://data.rkd.nl/artists/414508,deathdate,1885-01-30
15970,https://data.rkd.nl/artists/65714,deathdate,2008-05-12
15971,https://data.rkd.nl/artists/77799,deathdate,1536-11-08
15972,https://data.rkd.nl/artists/74022,deathdate,2022-10-26
15973,https://data.rkd.nl/artists/14613,deathdate,1817-09-08
15974,https://data.rkd.nl/artists/9254,deathdate,1999-06-08
15975,https://data.rkd.nl/artists/248317,deathdate,1846-06-20
15976,https://data.rkd.nl/artists/336458,deathdate,1940-05-10
15977,https://data.rkd.nl/artists/31122,deathdate,1959-10-13
15978,https://data.rkd.nl/artists/504733,deathdate,1988-11-08
15979,https://data.rkd.nl/artists/8383,deathdate,1918-11-21
15980,https://data.rkd.nl/artists/77230,deathdate,1813-08-22
15981,https://data.rkd.nl/artists/337254,deathdate,2005-07-08
15982,https://data.rkd.nl/artists/244803,deathdate,1992-09-25
15983,https://data.rkd.nl/artists/25387,deathdate,1879-02-04
15984,https://data.rkd.nl/artists/37255,deathdate,1959-09-19
15985,https://data.rkd.nl/artists/440998,deathdate,1939-11-08
15986,https://data.rkd.nl/artists/24837,deathdate,1945-11-08
15987,https://data.rkd.nl/artists/12105,deathdate,1956-06-11
15988,https://data.rkd.nl/artists/113964,deathdate,1983-01-06
15989,https://data.rkd.nl/artists/129271,deathdate,1501-10-12
15990,https://data.rkd.nl/artists/65191,deathdate,1673-11-08
15991,https://data.rkd.nl/artists/364021,deathdate,1952-10-04
15992,https://data.rkd.nl/artists/86484,deathdate,1771-01-06
15993,https://data.rkd.nl/artists/482789,deathdate,2013-05-22
15994,https://data.rkd.nl/artists/33872,deathdate,1979-09-22
15995,https://data.rkd.nl/artists/288522,deathdate,1929-01-13
15996,https://data.rkd.nl/artists/113809,deathdate,1840-08-02
15997,https://data.rkd.nl/artists/129709,deathdate,1541-11-08
15998,https://data.rkd.nl/artists/14913,deathdate,1585-09-06
15999,https://data.rkd.nl/artists/230471,deathdate,1887-10-06
16000,https://data.rkd.nl/artists/215968,deathdate,1931-05-15
16001,https://data.rkd.nl/artists/17906,deathdate,1921-01-03
16002,https://data.rkd.nl/artists/207429,deathdate,1982-11-08
16003,https://data.rkd.nl/artists/352733,deathdate,1788-08-07
16004,https://data.rkd.nl/artists/247318,deathdate,2009-05-15
16005,https://data.rkd.nl/artists/61809,deathdate,1635-07-13
16006,https://data.rkd.nl/artists/467755,deathdate,1724-05-28
16007,https://data.rkd.nl/artists/60358,deathdate,1986-10-14
16008,https://data.rkd.nl/artists/53076,deathdate,1606-08-06
16009,https://data.rkd.nl/artists/423927,deathdate,1965-03-02
16010,https://data.rkd.nl/artists/282311,deathdate,1889-07-31
16011,https://data.rkd.nl/artists/425175,deathdate,1933-07-09
16012,https://data.rkd.nl/artists/315457,deathdate,1986-12-12
16013,https://data.rkd.nl/artists/30322,deathdate,1873-07-23
16014,https://data.rkd.nl/artists/4050,deathdate,1991-07-01
16015,https://data.rkd.nl/artists/286973,deathdate,1976-06-07
16016,https://data.rkd.nl/artists/67549,deathdate,1956-09-03
16017,https://data.rkd.nl/artists/256476,deathdate,2002-10-10
16018,https://data.rkd.nl/artists/4171,deathdate,1956-09-17
16019,https://data.rkd.nl/artists/4849,deathdate,1991-07-09
16020,https://data.rkd.nl/artists/222446,deathdate,1949-08-05
16021,https://data.rkd.nl/artists/115102,deathdate,1795-02-05
16022,https://data.rkd.nl/artists/55969,deathdate,1983-12-23
16023,https://data.rkd.nl/artists/19955,deathdate,1566-04-04
16024,https://data.rkd.nl/artists/34304,deathdate,1986-11-08
16025,https://data.rkd.nl/artists/64993,deathdate,1529-01-08
16026,https://data.rkd.nl/artists/88536,deathdate,1949-07-12
16027,https://data.rkd.nl/artists/23491,deathdate,1981-06-11
16028,https://data.rkd.nl/artists/359282,deathdate,1861-11-26
16029,https://data.rkd.nl/artists/214468,deathdate,1876-09-25
16030,https://data.rkd.nl/artists/84680,deathdate,1926-02-04
16031,https://data.rkd.nl/artists/245126,deathdate,2002-06-22
16032,https://data.rkd.nl/artists/90203,deathdate,1931-06-08
16033,https://data.rkd.nl/artists/359393,deathdate,1960-11-09
16034,https://data.rkd.nl/artists/297678,deathdate,1923-06-03
16035,https://data.rkd.nl/artists/301079,deathdate,2022-09-06
16036,https://data.rkd.nl/artists/7448,deathdate,1939-11-08
16037,https://data.rkd.nl/artists/52158,deathdate,1940-05-28
16038,https://data.rkd.nl/artists/356072,deathdate,1914-05-30
16039,https://data.rkd.nl/artists/439112,deathdate,1587-11-08
16040,https://data.rkd.nl/artists/338758,deathdate,1756-07-01
16041,https://data.rkd.nl/artists/247163,deathdate,2003-11-08
16042,https://data.rkd.nl/artists/8484,deathdate,1765-06-02
16043,https://data.rkd.nl/artists/60391,deathdate,1945-11-08
16044,https://data.rkd.nl/artists/30932,deathdate,1811-10-03
16045,https://data.rkd.nl/artists/50691,deathdate,1826-11-10
16046,https://data.rkd.nl/artists/298077,deathdate,1958-11-03
16047,https://data.rkd.nl/artists/57394,deathdate,1535-11-08
16048,https://data.rkd.nl/artists/235891,deathdate,1974-06-06
16049,https://data.rkd.nl/artists/455791,deathdate,1958-02-05
16050,https://data.rkd.nl/artists/461303,deathdate,2004-09-22
16051,https://data.rkd.nl/artists/40845,deathdate,1637-06-06
