,s,p,o
10516,https://collectiedata.hetnieuweinstituut.nl/id/people/13411,deathdate,1676-11-08
10517,https://collectiedata.hetnieuweinstituut.nl/id/people/13416,deathdate,1962-08-27
10518,https://collectiedata.hetnieuweinstituut.nl/id/people/13418,deathdate,1899-10-30
10519,https://collectiedata.hetnieuweinstituut.nl/id/people/13421,deathdate,1953-12-13
10520,https://collectiedata.hetnieuweinstituut.nl/id/people/13423,deathdate,1966-08-18
10521,https://collectiedata.hetnieuweinstituut.nl/id/people/13425,deathdate,1942-02-19
10522,https://collectiedata.hetnieuweinstituut.nl/id/people/13428,deathdate,1858-02-20
10523,https://collectiedata.hetnieuweinstituut.nl/id/people/13430,deathdate,1959-09-27
10524,https://collectiedata.hetnieuweinstituut.nl/id/people/13431,deathdate,1992-07-03
10525,https://collectiedata.hetnieuweinstituut.nl/id/people/13435,deathdate,1989-01-20
10526,https://collectiedata.hetnieuweinstituut.nl/id/people/13445,deathdate,1950-12-06
10527,https://collectiedata.hetnieuweinstituut.nl/id/people/13449,deathdate,1969-02-22
10528,https://collectiedata.hetnieuweinstituut.nl/id/people/13456,deathdate,1983-01-06
10529,https://collectiedata.hetnieuweinstituut.nl/id/people/13491,deathdate,1956-08-14
10530,https://collectiedata.hetnieuweinstituut.nl/id/people/13493,deathdate,1982-10-31
10531,https://collectiedata.hetnieuweinstituut.nl/id/people/135212,deathdate,1950-12-30
10532,https://collectiedata.hetnieuweinstituut.nl/id/people/13530,deathdate,1880-12-21
10533,https://collectiedata.hetnieuweinstituut.nl/id/people/13531,deathdate,1921-02-28
10534,https://collectiedata.hetnieuweinstituut.nl/id/people/13558,deathdate,1954-11-25
10535,https://collectiedata.hetnieuweinstituut.nl/id/people/13569,deathdate,1917-06-04
10536,https://collectiedata.hetnieuweinstituut.nl/id/people/13575,deathdate,1900-10-25
10537,https://collectiedata.hetnieuweinstituut.nl/id/people/13577,deathdate,1994-06-23
10538,https://collectiedata.hetnieuweinstituut.nl/id/people/13580,deathdate,1961-12-06
10539,https://collectiedata.hetnieuweinstituut.nl/id/people/13581,deathdate,1968-11-17
10540,https://collectiedata.hetnieuweinstituut.nl/id/people/135830,deathdate,1963-06-19
10541,https://collectiedata.hetnieuweinstituut.nl/id/people/13585,deathdate,1996-03-02
10542,https://collectiedata.hetnieuweinstituut.nl/id/people/13589,deathdate,1957-01-12
10543,https://collectiedata.hetnieuweinstituut.nl/id/people/13593,deathdate,1813-04-23
10544,https://collectiedata.hetnieuweinstituut.nl/id/people/13594,deathdate,1948-10-19
10545,https://collectiedata.hetnieuweinstituut.nl/id/people/13595,deathdate,1947-10-07
10546,https://collectiedata.hetnieuweinstituut.nl/id/people/13599,deathdate,1972-11-08
10547,https://collectiedata.hetnieuweinstituut.nl/id/people/13600,deathdate,1889-07-31
10548,https://collectiedata.hetnieuweinstituut.nl/id/people/13606,deathdate,1970-12-02
10549,https://collectiedata.hetnieuweinstituut.nl/id/people/13607,deathdate,1956-12-16
10550,https://collectiedata.hetnieuweinstituut.nl/id/people/13608,deathdate,1953-03-30
10551,https://collectiedata.hetnieuweinstituut.nl/id/people/136086,deathdate,2012-08-03
10552,https://collectiedata.hetnieuweinstituut.nl/id/people/13609,deathdate,1945-02-17
10553,https://collectiedata.hetnieuweinstituut.nl/id/people/13629,deathdate,1952-02-08
10554,https://collectiedata.hetnieuweinstituut.nl/id/people/136304,deathdate,2012-06-22
10555,https://collectiedata.hetnieuweinstituut.nl/id/people/13635,deathdate,1951-11-16
10556,https://collectiedata.hetnieuweinstituut.nl/id/people/13636,deathdate,2004-12-13
10557,https://collectiedata.hetnieuweinstituut.nl/id/people/13644,deathdate,1938-07-28
10558,https://collectiedata.hetnieuweinstituut.nl/id/people/13658,deathdate,2016-09-30
10559,https://collectiedata.hetnieuweinstituut.nl/id/people/13667,deathdate,1960-12-22
10560,https://collectiedata.hetnieuweinstituut.nl/id/people/136697,deathdate,1931-03-07
10561,https://collectiedata.hetnieuweinstituut.nl/id/people/13675,deathdate,1944-09-17
10562,https://collectiedata.hetnieuweinstituut.nl/id/people/13679,deathdate,1986-05-04
10563,https://collectiedata.hetnieuweinstituut.nl/id/people/13694,deathdate,1977-09-17
10564,https://collectiedata.hetnieuweinstituut.nl/id/people/13696,deathdate,1995-02-12
10565,https://collectiedata.hetnieuweinstituut.nl/id/people/13697,deathdate,1951-06-16
10566,https://collectiedata.hetnieuweinstituut.nl/id/people/13702,deathdate,1997-07-11
10567,https://collectiedata.hetnieuweinstituut.nl/id/people/13711,deathdate,1967-08-30
10568,https://collectiedata.hetnieuweinstituut.nl/id/people/13714,deathdate,1965-02-24
10569,https://collectiedata.hetnieuweinstituut.nl/id/people/13717,deathdate,1992-08-14
10570,https://collectiedata.hetnieuweinstituut.nl/id/people/137246,deathdate,2002-01-09
10571,https://collectiedata.hetnieuweinstituut.nl/id/people/13727,deathdate,1966-09-28
10572,https://collectiedata.hetnieuweinstituut.nl/id/people/13735,deathdate,1966-08-01
10573,https://collectiedata.hetnieuweinstituut.nl/id/people/13742,deathdate,1960-08-21
10574,https://collectiedata.hetnieuweinstituut.nl/id/people/13744,deathdate,1968-11-08
10575,https://collectiedata.hetnieuweinstituut.nl/id/people/13747,deathdate,1966-10-12
10576,https://collectiedata.hetnieuweinstituut.nl/id/people/13751,deathdate,1957-09-10
10577,https://collectiedata.hetnieuweinstituut.nl/id/people/13752,deathdate,1955-03-31
10578,https://collectiedata.hetnieuweinstituut.nl/id/people/13753,deathdate,1858-05-05
10579,https://collectiedata.hetnieuweinstituut.nl/id/people/13754,deathdate,1945-05-20
10580,https://collectiedata.hetnieuweinstituut.nl/id/people/13755,deathdate,1956-04-18
10581,https://collectiedata.hetnieuweinstituut.nl/id/people/13758,deathdate,1675-11-08
10582,https://collectiedata.hetnieuweinstituut.nl/id/people/13764,deathdate,1966-09-28
10583,https://collectiedata.hetnieuweinstituut.nl/id/people/13766,deathdate,1956-05-19
10584,https://collectiedata.hetnieuweinstituut.nl/id/people/13768,deathdate,1964-05-05
10585,https://collectiedata.hetnieuweinstituut.nl/id/people/13769,deathdate,1968-02-07
10586,https://collectiedata.hetnieuweinstituut.nl/id/people/13774,deathdate,1899-03-11
10587,https://collectiedata.hetnieuweinstituut.nl/id/people/13778,deathdate,1959-12-14
10588,https://collectiedata.hetnieuweinstituut.nl/id/people/13786,deathdate,1989-01-24
10589,https://collectiedata.hetnieuweinstituut.nl/id/people/13788,deathdate,1972-07-31
10590,https://collectiedata.hetnieuweinstituut.nl/id/people/13790,deathdate,1966-02-06
10591,https://collectiedata.hetnieuweinstituut.nl/id/people/13792,deathdate,1969-11-03
10592,https://collectiedata.hetnieuweinstituut.nl/id/people/13798,deathdate,1958-12-08
10593,https://collectiedata.hetnieuweinstituut.nl/id/people/13799,deathdate,1974-10-13
10594,https://collectiedata.hetnieuweinstituut.nl/id/people/13803,deathdate,2013-07-02
10595,https://collectiedata.hetnieuweinstituut.nl/id/people/13806,deathdate,1974-03-25
10596,https://collectiedata.hetnieuweinstituut.nl/id/people/13810,deathdate,1987-04-09
10597,https://collectiedata.hetnieuweinstituut.nl/id/people/13818,deathdate,2011-06-06
10598,https://collectiedata.hetnieuweinstituut.nl/id/people/13821,deathdate,1992-02-09
10599,https://collectiedata.hetnieuweinstituut.nl/id/people/13822,deathdate,1971-11-11
10600,https://collectiedata.hetnieuweinstituut.nl/id/people/13832,deathdate,1950-08-26
10601,https://collectiedata.hetnieuweinstituut.nl/id/people/13835,deathdate,1981-03-29
10602,https://collectiedata.hetnieuweinstituut.nl/id/people/13842,deathdate,2014-08-10
10603,https://collectiedata.hetnieuweinstituut.nl/id/people/13844,deathdate,1984-06-22
10604,https://collectiedata.hetnieuweinstituut.nl/id/people/13849,deathdate,1960-01-21
10605,https://collectiedata.hetnieuweinstituut.nl/id/people/13850,deathdate,1995-03-06
10606,https://collectiedata.hetnieuweinstituut.nl/id/people/138502,deathdate,1970-12-10
10607,https://collectiedata.hetnieuweinstituut.nl/id/people/13851,deathdate,2016-04-01
10608,https://collectiedata.hetnieuweinstituut.nl/id/people/13854,deathdate,2011-11-07
10609,https://collectiedata.hetnieuweinstituut.nl/id/people/13856,deathdate,2008-09-14
10610,https://collectiedata.hetnieuweinstituut.nl/id/people/138653,deathdate,1989-01-12
10611,https://collectiedata.hetnieuweinstituut.nl/id/people/13870,deathdate,1911-11-08
10612,https://collectiedata.hetnieuweinstituut.nl/id/people/13889,deathdate,2020-05-30
10613,https://collectiedata.hetnieuweinstituut.nl/id/people/138978,deathdate,1980-12-19
10614,https://collectiedata.hetnieuweinstituut.nl/id/people/13902,deathdate,1859-11-08
10615,https://collectiedata.hetnieuweinstituut.nl/id/people/13903,deathdate,1881-11-08
10616,https://collectiedata.hetnieuweinstituut.nl/id/people/139189,deathdate,2003-10-22
10617,https://collectiedata.hetnieuweinstituut.nl/id/people/13928,deathdate,1966-01-31
10618,https://collectiedata.hetnieuweinstituut.nl/id/people/13930,deathdate,1960-07-23
10619,https://collectiedata.hetnieuweinstituut.nl/id/people/13932,deathdate,1962-09-28
10620,https://collectiedata.hetnieuweinstituut.nl/id/people/13935,deathdate,1817-05-15
10621,https://collectiedata.hetnieuweinstituut.nl/id/people/139355,deathdate,2000-06-24
10622,https://collectiedata.hetnieuweinstituut.nl/id/people/13937,deathdate,1864-11-08
10623,https://collectiedata.hetnieuweinstituut.nl/id/people/13940,deathdate,1970-01-21
10624,https://collectiedata.hetnieuweinstituut.nl/id/people/13943,deathdate,1957-09-27
10625,https://collectiedata.hetnieuweinstituut.nl/id/people/13944,deathdate,1999-09-30
10626,https://collectiedata.hetnieuweinstituut.nl/id/people/13945,deathdate,1890-01-20
10627,https://collectiedata.hetnieuweinstituut.nl/id/people/13946,deathdate,1891-03-06
10628,https://collectiedata.hetnieuweinstituut.nl/id/people/13948,deathdate,1931-12-17
10629,https://collectiedata.hetnieuweinstituut.nl/id/people/13949,deathdate,1932-05-25
10630,https://collectiedata.hetnieuweinstituut.nl/id/people/13950,deathdate,1935-01-10
10631,https://collectiedata.hetnieuweinstituut.nl/id/people/13962,deathdate,1984-01-24
10632,https://collectiedata.hetnieuweinstituut.nl/id/people/13966,deathdate,2000-03-19
10633,https://collectiedata.hetnieuweinstituut.nl/id/people/13974,deathdate,2001-02-20
10634,https://collectiedata.hetnieuweinstituut.nl/id/people/13994,deathdate,1979-07-06
10635,https://collectiedata.hetnieuweinstituut.nl/id/people/139943,deathdate,2004-09-16
10636,https://collectiedata.hetnieuweinstituut.nl/id/people/139944,deathdate,2004-09-16
10637,https://collectiedata.hetnieuweinstituut.nl/id/people/13995,deathdate,1972-12-26
10638,https://collectiedata.hetnieuweinstituut.nl/id/people/13997,deathdate,1981-03-11
10639,https://collectiedata.hetnieuweinstituut.nl/id/people/13999,deathdate,1985-05-17
10640,https://collectiedata.hetnieuweinstituut.nl/id/people/14004,deathdate,1970-09-10
10641,https://collectiedata.hetnieuweinstituut.nl/id/people/14009,deathdate,1978-02-13
10642,https://collectiedata.hetnieuweinstituut.nl/id/people/140132,deathdate,1991-12-19
10643,https://collectiedata.hetnieuweinstituut.nl/id/people/14016,deathdate,1989-01-24
10644,https://collectiedata.hetnieuweinstituut.nl/id/people/140203,deathdate,1985-09-08
10645,https://collectiedata.hetnieuweinstituut.nl/id/people/14023,deathdate,2020-03-23
10646,https://collectiedata.hetnieuweinstituut.nl/id/people/140245,deathdate,1952-12-11
10647,https://collectiedata.hetnieuweinstituut.nl/id/people/14026,deathdate,2002-09-14
10648,https://collectiedata.hetnieuweinstituut.nl/id/people/140288,deathdate,1966-11-15
10649,https://collectiedata.hetnieuweinstituut.nl/id/people/14029,deathdate,1948-11-08
10650,https://collectiedata.hetnieuweinstituut.nl/id/people/140357,deathdate,1947-06-09
10651,https://collectiedata.hetnieuweinstituut.nl/id/people/140494,deathdate,1926-12-13
10652,https://collectiedata.hetnieuweinstituut.nl/id/people/14059,deathdate,1952-01-15
10653,https://collectiedata.hetnieuweinstituut.nl/id/people/14060,deathdate,1979-11-24
10654,https://collectiedata.hetnieuweinstituut.nl/id/people/14069,deathdate,1953-10-29
10655,https://collectiedata.hetnieuweinstituut.nl/id/people/14070,deathdate,1609-11-08
10656,https://collectiedata.hetnieuweinstituut.nl/id/people/14072,deathdate,1994-04-15
10657,https://collectiedata.hetnieuweinstituut.nl/id/people/14073,deathdate,1990-05-03
10658,https://collectiedata.hetnieuweinstituut.nl/id/people/14077,deathdate,1911-09-03
10659,https://collectiedata.hetnieuweinstituut.nl/id/people/14078,deathdate,1914-02-01
10660,https://collectiedata.hetnieuweinstituut.nl/id/people/14079,deathdate,1914-07-06
10661,https://collectiedata.hetnieuweinstituut.nl/id/people/14082,deathdate,1895-07-15
10662,https://collectiedata.hetnieuweinstituut.nl/id/people/14087,deathdate,1887-02-13
10663,https://collectiedata.hetnieuweinstituut.nl/id/people/140934,deathdate,2014-02-07
10664,https://collectiedata.hetnieuweinstituut.nl/id/people/14094,deathdate,1934-02-13
10665,https://collectiedata.hetnieuweinstituut.nl/id/people/14096,deathdate,1909-05-26
10666,https://collectiedata.hetnieuweinstituut.nl/id/people/14104,deathdate,1903-03-13
10667,https://collectiedata.hetnieuweinstituut.nl/id/people/14106,deathdate,1900-12-06
10668,https://collectiedata.hetnieuweinstituut.nl/id/people/14113,deathdate,1905-04-23
10669,https://collectiedata.hetnieuweinstituut.nl/id/people/14122,deathdate,1999-12-02
10670,https://collectiedata.hetnieuweinstituut.nl/id/people/14123,deathdate,1920-11-08
10671,https://collectiedata.hetnieuweinstituut.nl/id/people/14124,deathdate,1944-09-26
10672,https://collectiedata.hetnieuweinstituut.nl/id/people/14134,deathdate,1927-09-21
10673,https://collectiedata.hetnieuweinstituut.nl/id/people/14135,deathdate,1938-06-14
10674,https://collectiedata.hetnieuweinstituut.nl/id/people/14138,deathdate,1929-02-16
10675,https://collectiedata.hetnieuweinstituut.nl/id/people/14141,deathdate,1981-09-15
10676,https://collectiedata.hetnieuweinstituut.nl/id/people/14142,deathdate,2000-04-23
10677,https://collectiedata.hetnieuweinstituut.nl/id/people/14143,deathdate,1925-11-10
10678,https://collectiedata.hetnieuweinstituut.nl/id/people/14144,deathdate,1851-05-23
10679,https://collectiedata.hetnieuweinstituut.nl/id/people/14145,deathdate,2000-06-02
10680,https://collectiedata.hetnieuweinstituut.nl/id/people/14148,deathdate,2003-05-27
10681,https://collectiedata.hetnieuweinstituut.nl/id/people/14155,deathdate,2016-03-17
10682,https://collectiedata.hetnieuweinstituut.nl/id/people/14162,deathdate,2000-09-16
10683,https://collectiedata.hetnieuweinstituut.nl/id/people/141721,deathdate,1991-06-25
10684,https://collectiedata.hetnieuweinstituut.nl/id/people/14175,deathdate,1977-03-26
10685,https://collectiedata.hetnieuweinstituut.nl/id/people/14181,deathdate,1970-10-24
10686,https://collectiedata.hetnieuweinstituut.nl/id/people/14186,deathdate,2007-10-04
10687,https://collectiedata.hetnieuweinstituut.nl/id/people/14187,deathdate,2000-09-17
10688,https://collectiedata.hetnieuweinstituut.nl/id/people/14194,deathdate,1974-07-26
10689,https://collectiedata.hetnieuweinstituut.nl/id/people/141940,deathdate,2011-05-10
10690,https://collectiedata.hetnieuweinstituut.nl/id/people/14198,deathdate,1945-03-27
10691,https://collectiedata.hetnieuweinstituut.nl/id/people/14199,deathdate,1964-11-08
10692,https://collectiedata.hetnieuweinstituut.nl/id/people/14211,deathdate,1962-11-15
10693,https://collectiedata.hetnieuweinstituut.nl/id/people/14212,deathdate,1960-12-23
10694,https://collectiedata.hetnieuweinstituut.nl/id/people/14217,deathdate,1953-10-24
10695,https://collectiedata.hetnieuweinstituut.nl/id/people/14220,deathdate,1953-06-16
10696,https://collectiedata.hetnieuweinstituut.nl/id/people/14223,deathdate,1850-05-02
10697,https://collectiedata.hetnieuweinstituut.nl/id/people/14226,deathdate,2001-03-11
10698,https://collectiedata.hetnieuweinstituut.nl/id/people/14227,deathdate,2001-05-03
10699,https://collectiedata.hetnieuweinstituut.nl/id/people/14235,deathdate,1846-11-08
10700,https://collectiedata.hetnieuweinstituut.nl/id/people/14236,deathdate,1913-11-08
10701,https://collectiedata.hetnieuweinstituut.nl/id/people/14238,deathdate,1840-08-13
10702,https://collectiedata.hetnieuweinstituut.nl/id/people/14240,deathdate,1934-06-05
10703,https://collectiedata.hetnieuweinstituut.nl/id/people/14249,deathdate,1944-10-13
10704,https://collectiedata.hetnieuweinstituut.nl/id/people/14251,deathdate,1745-11-08
10705,https://collectiedata.hetnieuweinstituut.nl/id/people/14255,deathdate,1934-04-16
10706,https://collectiedata.hetnieuweinstituut.nl/id/people/14257,deathdate,1907-06-26
10707,https://collectiedata.hetnieuweinstituut.nl/id/people/14259,deathdate,1959-05-29
10708,https://collectiedata.hetnieuweinstituut.nl/id/people/142598,deathdate,1942-10-25
10709,https://collectiedata.hetnieuweinstituut.nl/id/people/142717,deathdate,1964-02-19
10710,https://collectiedata.hetnieuweinstituut.nl/id/people/14286,deathdate,1968-12-14
10711,https://collectiedata.hetnieuweinstituut.nl/id/people/143091,deathdate,1528-05-06
10712,https://collectiedata.hetnieuweinstituut.nl/id/people/14324,deathdate,1945-05-24
10713,https://collectiedata.hetnieuweinstituut.nl/id/people/14335,deathdate,1955-09-11
10714,https://collectiedata.hetnieuweinstituut.nl/id/people/14341,deathdate,1979-12-17
10715,https://collectiedata.hetnieuweinstituut.nl/id/people/143430,deathdate,1966-05-15
10716,https://collectiedata.hetnieuweinstituut.nl/id/people/143433,deathdate,1950-02-17
10717,https://collectiedata.hetnieuweinstituut.nl/id/people/14354,deathdate,1970-05-07
10718,https://collectiedata.hetnieuweinstituut.nl/id/people/143664,deathdate,1918-05-19
10719,https://collectiedata.hetnieuweinstituut.nl/id/people/143819,deathdate,2015-03-01
10720,https://collectiedata.hetnieuweinstituut.nl/id/people/14412,deathdate,1944-10-30
10721,https://collectiedata.hetnieuweinstituut.nl/id/people/14413,deathdate,1933-07-08
10722,https://collectiedata.hetnieuweinstituut.nl/id/people/14414,deathdate,1959-08-23
10723,https://collectiedata.hetnieuweinstituut.nl/id/people/14415,deathdate,1979-04-24
10724,https://collectiedata.hetnieuweinstituut.nl/id/people/14416,deathdate,1990-12-28
10725,https://collectiedata.hetnieuweinstituut.nl/id/people/14420,deathdate,1944-10-14
10726,https://collectiedata.hetnieuweinstituut.nl/id/people/14421,deathdate,1938-06-02
10727,https://collectiedata.hetnieuweinstituut.nl/id/people/14425,deathdate,1916-02-17
10728,https://collectiedata.hetnieuweinstituut.nl/id/people/14427,deathdate,1978-09-03
10729,https://collectiedata.hetnieuweinstituut.nl/id/people/144337,deathdate,1955-06-08
10730,https://collectiedata.hetnieuweinstituut.nl/id/people/144338,deathdate,1995-07-23
10731,https://collectiedata.hetnieuweinstituut.nl/id/people/14459,deathdate,1988-08-06
10732,https://collectiedata.hetnieuweinstituut.nl/id/people/14492,deathdate,1971-07-22
10733,https://collectiedata.hetnieuweinstituut.nl/id/people/14496,deathdate,1977-03-13
10734,https://collectiedata.hetnieuweinstituut.nl/id/people/14497,deathdate,1983-11-30
10735,https://collectiedata.hetnieuweinstituut.nl/id/people/145002,deathdate,2008-01-07
10736,https://collectiedata.hetnieuweinstituut.nl/id/people/14507,deathdate,1976-08-08
10737,https://collectiedata.hetnieuweinstituut.nl/id/people/14511,deathdate,1967-10-24
10738,https://collectiedata.hetnieuweinstituut.nl/id/people/14515,deathdate,1980-08-15
10739,https://collectiedata.hetnieuweinstituut.nl/id/people/145240,deathdate,1997-02-09
10740,https://collectiedata.hetnieuweinstituut.nl/id/people/14528,deathdate,1954-09-14
10741,https://collectiedata.hetnieuweinstituut.nl/id/people/14567,deathdate,1951-07-04
10742,https://collectiedata.hetnieuweinstituut.nl/id/people/14608,deathdate,1952-02-24
10743,https://collectiedata.hetnieuweinstituut.nl/id/people/146283,deathdate,1949-04-10
10744,https://collectiedata.hetnieuweinstituut.nl/id/people/14645,deathdate,2011-05-10
10745,https://collectiedata.hetnieuweinstituut.nl/id/people/14646,deathdate,2002-07-07
10746,https://collectiedata.hetnieuweinstituut.nl/id/people/14649,deathdate,1909-04-28
10747,https://collectiedata.hetnieuweinstituut.nl/id/people/14650,deathdate,2001-11-27
10748,https://collectiedata.hetnieuweinstituut.nl/id/people/14651,deathdate,2002-03-26
10749,https://collectiedata.hetnieuweinstituut.nl/id/people/14652,deathdate,2002-04-07
10750,https://collectiedata.hetnieuweinstituut.nl/id/people/14653,deathdate,1999-07-01
10751,https://collectiedata.hetnieuweinstituut.nl/id/people/14656,deathdate,1801-11-08
10752,https://collectiedata.hetnieuweinstituut.nl/id/people/14659,deathdate,2002-06-22
10753,https://collectiedata.hetnieuweinstituut.nl/id/people/14662,deathdate,1920-09-27
10754,https://collectiedata.hetnieuweinstituut.nl/id/people/14664,deathdate,1960-03-26
10755,https://collectiedata.hetnieuweinstituut.nl/id/people/14669,deathdate,1958-03-27
10756,https://collectiedata.hetnieuweinstituut.nl/id/people/14673,deathdate,1958-11-19
10757,https://collectiedata.hetnieuweinstituut.nl/id/people/14674,deathdate,1958-10-26
10758,https://collectiedata.hetnieuweinstituut.nl/id/people/14676,deathdate,1940-05-10
10759,https://collectiedata.hetnieuweinstituut.nl/id/people/14677,deathdate,1993-07-17
10760,https://collectiedata.hetnieuweinstituut.nl/id/people/146777,deathdate,1902-06-17
10761,https://collectiedata.hetnieuweinstituut.nl/id/people/14678,deathdate,1996-11-12
10762,https://collectiedata.hetnieuweinstituut.nl/id/people/14681,deathdate,1957-04-17
10763,https://collectiedata.hetnieuweinstituut.nl/id/people/14682,deathdate,1957-05-10
10764,https://collectiedata.hetnieuweinstituut.nl/id/people/14687,deathdate,1964-01-02
10765,https://collectiedata.hetnieuweinstituut.nl/id/people/14689,deathdate,1985-11-02
10766,https://collectiedata.hetnieuweinstituut.nl/id/people/14690,deathdate,1973-12-26
10767,https://collectiedata.hetnieuweinstituut.nl/id/people/14698,deathdate,1963-10-20
10768,https://collectiedata.hetnieuweinstituut.nl/id/people/14699,deathdate,1943-11-14
10769,https://collectiedata.hetnieuweinstituut.nl/id/people/14702,deathdate,1940-12-14
10770,https://collectiedata.hetnieuweinstituut.nl/id/people/14704,deathdate,1978-02-17
10771,https://collectiedata.hetnieuweinstituut.nl/id/people/14705,deathdate,1982-10-05
10772,https://collectiedata.hetnieuweinstituut.nl/id/people/14706,deathdate,1953-11-20
10773,https://collectiedata.hetnieuweinstituut.nl/id/people/14707,deathdate,1951-05-22
10774,https://collectiedata.hetnieuweinstituut.nl/id/people/147214,deathdate,1957-08-29
10775,https://collectiedata.hetnieuweinstituut.nl/id/people/14727,deathdate,2010-12-30
10776,https://collectiedata.hetnieuweinstituut.nl/id/people/14734,deathdate,1989-11-11
10777,https://collectiedata.hetnieuweinstituut.nl/id/people/14742,deathdate,1915-02-05
10778,https://collectiedata.hetnieuweinstituut.nl/id/people/1475,deathdate,1891-08-08
10779,https://collectiedata.hetnieuweinstituut.nl/id/people/14752,deathdate,1985-10-14
10780,https://collectiedata.hetnieuweinstituut.nl/id/people/14756,deathdate,2006-12-09
10781,https://collectiedata.hetnieuweinstituut.nl/id/people/14757,deathdate,1999-11-29
10782,https://collectiedata.hetnieuweinstituut.nl/id/people/14762,deathdate,1985-02-07
10783,https://collectiedata.hetnieuweinstituut.nl/id/people/147644,deathdate,1932-04-15
10784,https://collectiedata.hetnieuweinstituut.nl/id/people/14771,deathdate,1993-12-17
10785,https://collectiedata.hetnieuweinstituut.nl/id/people/14780,deathdate,1996-12-02
10786,https://collectiedata.hetnieuweinstituut.nl/id/people/14782,deathdate,1987-05-03
10787,https://collectiedata.hetnieuweinstituut.nl/id/people/147837,deathdate,1945-01-18
10788,https://collectiedata.hetnieuweinstituut.nl/id/people/14791,deathdate,2010-03-16
10789,https://collectiedata.hetnieuweinstituut.nl/id/people/14793,deathdate,1990-10-11
10790,https://collectiedata.hetnieuweinstituut.nl/id/people/14794,deathdate,1998-10-01
10791,https://collectiedata.hetnieuweinstituut.nl/id/people/14802,deathdate,1970-06-06
10792,https://collectiedata.hetnieuweinstituut.nl/id/people/14817,deathdate,1985-02-17
10793,https://collectiedata.hetnieuweinstituut.nl/id/people/14827,deathdate,1971-08-07
10794,https://collectiedata.hetnieuweinstituut.nl/id/people/14828,deathdate,1992-07-18
10795,https://collectiedata.hetnieuweinstituut.nl/id/people/148418,deathdate,2016-09-19
10796,https://collectiedata.hetnieuweinstituut.nl/id/people/14843,deathdate,1973-11-08
10797,https://collectiedata.hetnieuweinstituut.nl/id/people/148477,deathdate,2024-09-03
10798,https://collectiedata.hetnieuweinstituut.nl/id/people/14858,deathdate,1958-10-08
10799,https://collectiedata.hetnieuweinstituut.nl/id/people/148606,deathdate,1968-10-23
10800,https://collectiedata.hetnieuweinstituut.nl/id/people/148617,deathdate,1933-11-11
10801,https://collectiedata.hetnieuweinstituut.nl/id/people/14872,deathdate,1993-01-28
10802,https://collectiedata.hetnieuweinstituut.nl/id/people/14882,deathdate,1950-12-13
10803,https://collectiedata.hetnieuweinstituut.nl/id/people/14885,deathdate,1955-04-03
10804,https://collectiedata.hetnieuweinstituut.nl/id/people/14886,deathdate,1985-02-01
10805,https://collectiedata.hetnieuweinstituut.nl/id/people/14887,deathdate,1976-04-14
10806,https://collectiedata.hetnieuweinstituut.nl/id/people/14897,deathdate,1927-06-24
10807,https://collectiedata.hetnieuweinstituut.nl/id/people/14899,deathdate,2000-12-26
10808,https://collectiedata.hetnieuweinstituut.nl/id/people/14901,deathdate,1775-11-08
10809,https://collectiedata.hetnieuweinstituut.nl/id/people/14902,deathdate,1775-11-08
10810,https://collectiedata.hetnieuweinstituut.nl/id/people/14903,deathdate,1801-11-08
10811,https://collectiedata.hetnieuweinstituut.nl/id/people/14904,deathdate,1819-11-08
10812,https://collectiedata.hetnieuweinstituut.nl/id/people/149066,deathdate,1987-11-25
10813,https://collectiedata.hetnieuweinstituut.nl/id/people/14912,deathdate,1984-06-04
10814,https://collectiedata.hetnieuweinstituut.nl/id/people/14942,deathdate,1945-11-28
10815,https://collectiedata.hetnieuweinstituut.nl/id/people/149425,deathdate,1989-11-08
10816,https://collectiedata.hetnieuweinstituut.nl/id/people/149426,deathdate,1989-11-08
10817,https://collectiedata.hetnieuweinstituut.nl/id/people/149475,deathdate,2018-06-14
10818,https://collectiedata.hetnieuweinstituut.nl/id/people/14960,deathdate,1963-11-11
10819,https://collectiedata.hetnieuweinstituut.nl/id/people/14963,deathdate,1971-08-03
10820,https://collectiedata.hetnieuweinstituut.nl/id/people/14964,deathdate,2016-05-10
10821,https://collectiedata.hetnieuweinstituut.nl/id/people/14982,deathdate,1959-04-15
10822,https://collectiedata.hetnieuweinstituut.nl/id/people/14986,deathdate,1960-10-15
10823,https://collectiedata.hetnieuweinstituut.nl/id/people/14997,deathdate,1950-07-27
10824,https://collectiedata.hetnieuweinstituut.nl/id/people/15000,deathdate,2004-08-29
10825,https://collectiedata.hetnieuweinstituut.nl/id/people/15008,deathdate,1954-07-03
10826,https://collectiedata.hetnieuweinstituut.nl/id/people/15018,deathdate,1990-09-09
10827,https://collectiedata.hetnieuweinstituut.nl/id/people/15020,deathdate,1971-07-28
10828,https://collectiedata.hetnieuweinstituut.nl/id/people/15025,deathdate,1965-09-07
10829,https://collectiedata.hetnieuweinstituut.nl/id/people/15029,deathdate,1974-08-25
10830,https://collectiedata.hetnieuweinstituut.nl/id/people/15040,deathdate,2000-03-07
10831,https://collectiedata.hetnieuweinstituut.nl/id/people/15050,deathdate,1955-11-08
10832,https://collectiedata.hetnieuweinstituut.nl/id/people/15059,deathdate,1965-07-10
10833,https://collectiedata.hetnieuweinstituut.nl/id/people/15062,deathdate,1986-06-27
