s,name,birthdate,deathdate,birthplace,deathplace,occupation
https://data.rkd.nl/artists/80820,Veterman  Eduard<|>Veterman  Elias,1901-11-09,1946-06-29,The Hague,Laren,painter<|>author<|>editor<|>draftsperson<|>designer
https://data.rkd.nl/artists/304267,Dckers  Auguste<|>Duckers  François Joseph Auguste<|>Dukers  Auguste<|>Dukers  François Joseph Auguste,1792-12-15,1831-12-29,Luik,Luik,architect<|>architectural draftsperson
https://data.rkd.nl/artists/45930,Kornhäusel  Josef,1782-11-08,1860-10-30,Vienna,Vienna,architect
https://data.rkd.nl/artists/47042,Kuijt  Jan<|>Kuyt Wzn   J <|>Kuyt  Jan,1884-06-27,1944-02-09,Amsterdam,Amsterdam,architect
https://data.rkd.nl/artists/8990,Bleijs  Alexander,1876-06-10,1896-12-05,Hoorn,Bussum,etcher<|>architect<|>draftsperson
https://data.rkd.nl/artists/117347,Galilei  Alessandro,1691-07-25,1736-12-21,Florence,Rome,architect<|>draftsperson
https://data.rkd.nl/artists/124851,Pronaszko  Andre<|>Pronaszko  Andrzej,,1961-11-08,Podolia,Warsaw,pen draftsperson<|>draftsperson<|>designer<|>painter
https://data.rkd.nl/artists/336823,Nebel  Carlos,1805-03-18,1855-06-04,Altona,Paris,architect<|>draftsperson
https://data.rkd.nl/artists/63646,Piper  Frederik Magnus<|>Piper  Fredrik Magnus,1746-04-03,1824-01-22,Uppsala,Stockholm,architect<|>draftsperson
https://data.rkd.nl/artists/116158,Neufforge  Jean François<|>Neufforge  Jean François de,1714-03-08,1791-12-19,Comblain-au-Pont,Paris,architect<|>draftsperson<|>engraver (printmaker)
https://data.rkd.nl/artists/85573,Worm  Petrus Johannes Franciscus Maria<|>Worm  Piet,1909-09-17,1996-05-07,Alkmaar,Alkmaar,architect<|>painter<|>children's author<|>bookbinder<|>comic book artist<|>author<|>wall painter<|>editor<|>publisher<|>typographer<|>illustrator
https://data.rkd.nl/artists/292178,Hummel  Berta<|>Hummel  M I <|>Hummel  Maria Innocentia,1909-05-21,1946-11-06,Munich,Württemberg,designer<|>painter
https://data.rkd.nl/artists/500078,Périn  Alexandre Félix<|>Périn  Alexandre Félix,1836-11-08,1891-11-08,Paris,Paris,architect<|>painter<|>historian
https://data.rkd.nl/artists/10190,Bolten  Arent van<|>Bolten  Arnold van,1573-11-08,,Zwolle,Leeuwarden,sculptor<|>goldsmith<|>print artist<|>draftsperson<|>designer
https://data.rkd.nl/artists/8627,Bisi  Luigi,1814-05-10,1886-09-11,Milan,Milan,watercolorist<|>architect<|>draftsperson<|>painter
https://data.rkd.nl/artists/92899,Vennecool  Steven<|>Vennekool  Steven<|>Vennekool  Steven Jacobsz ,,,Amsterdam,Amsterdam,architect
https://data.rkd.nl/artists/328182,Boers  Arie  1867 1947 <|>Boers  Arie Azn ,1867-01-02,1947-09-02,Dordrecht,Dordrecht,architect<|>draftsperson<|>painter<|>amateur
https://data.rkd.nl/artists/109602,Vahrenkamp  Carl,1872-03-07,1943-07-22,Iserlohn,Voorburg,architect<|>faience painter<|>lithographer
https://data.rkd.nl/artists/85290,Woerkom  Dick van,1924-04-24,1987-09-18,Yangon,Amsterdam,furniture designer
https://data.rkd.nl/artists/49976,Lier  Jodocus van<|>Liere  Joos van<|>Liere  Josse van,,,Brussels,Zwijndrecht,draftsperson<|>designer<|>print artist<|>painter
https://data.rkd.nl/artists/124787,Abraham  Raimund,1933-07-23,2010-03-04,Lienz,Los Angeles,architect<|>draftsperson<|>director of academy<|>designer<|>academy lecturer
https://data.rkd.nl/artists/345113,Metzelaar  Johan Frederik,1818-07-21,1897-01-22,Rotterdam,Scheveningen,architect
https://data.rkd.nl/artists/316984,Storck  Josef Ritter von,1830-04-22,1902-03-27,Vienna,Vienna,architect<|>decorative artist
https://data.rkd.nl/artists/321412,Riedl  Josef<|>Riedl  Josef Franz,1884-03-12,1965-11-16,Vienna,Vienna,architectural sculptor<|>sculptor<|>painter<|>wall painter<|>teacher<|>sculpture restorer
https://data.rkd.nl/artists/69800,Sartorio  Aristide<|>Sartorio  Giulio Aristide,1860-02-11,1932-10-03,Rome,Rome,graphic artist<|>architect<|>sculptor<|>painter<|>pastelist<|>medalist
https://data.rkd.nl/artists/364362,Chiriaeff  Eugène<|>Shiryaev  Evgeni Nikolaevich<|>Sirjaev  Evgenij Nikolaevic,1887-11-01,1940-11-08,Tula,France,painter<|>designer<|>scenographer<|>manufacturer of gouaches
https://data.rkd.nl/artists/125299,Berri  Melchior,1801-10-20,1854-05-12,Basel,Basel,architect<|>painter
https://data.rkd.nl/artists/110074,Vos  Frans de  1871 1911 ,1871-01-04,1911-05-13,Wemeldinge,Loosduinen,designer<|>glass painter
https://data.rkd.nl/artists/120843,Bató  Josef<|>Bató  Joseph<|>Bató  József,1888-10-15,1966-11-08,Budapest,London,graphic artist<|>painter<|>wall painter<|>watercolorist<|>illustrator<|>designer
https://data.rkd.nl/artists/39157,Holland  Henry,1740-11-08,1806-06-17,London,Chelsea,architect<|>designer<|>draftsperson
https://data.rkd.nl/artists/102631,Mique  Richard,,1794-07-08,Nancy,Paris,architect<|>designer
https://data.rkd.nl/artists/364707,Stasov  Vasili Petrovich<|>Stasov  Vasilij Petrovic<|>Stassoff  Wassilij Petrowitsch,1769-08-04,1848-09-05,Moscow,Sint-Petersburg,architect<|>draftsperson
https://data.rkd.nl/artists/38614,Hiortzberg  Olle<|>Hjortzberg  Gustav Olaf<|>Hjortzberg  Gustav Olof<|>Hjortzberg  Olle,1872-11-14,1959-03-08,Stockholm,Stockholm,graphic artist<|>painter<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/1064,Alexander  August<|>Alexander  Johan August Hector,1863-10-23,1942-09-11,Sluis,The Hague,architectural sculptor<|>sculptor<|>stuccoist
https://data.rkd.nl/artists/89248,Jacobs  Johan  1881 1955 <|>Jacobs  Johannes Theodorus Lambertus,1881-09-15,1955-01-12,Helmond,Helmond,draftsperson<|>designer<|>painter
https://data.rkd.nl/artists/29424,Freundlich  Otto,1878-07-10,1943-03-09,Slupsk,Lublin,graphic artist<|>sculptor<|>exhibition curator<|>painter<|>pastelist<|>draftsperson<|>designer<|>mosaicist
https://data.rkd.nl/artists/9483,Bock  Wilhelmus Franciscus de<|>Bock  Wim de,1901-06-19,1929-03-14,The Hague,Loosduinen,painter<|>lithographer<|>watercolorist<|>draftsperson<|>furniture designer
https://data.rkd.nl/artists/55184,Menalda  Elisabeth,1895-04-12,1997-04-18,Leeuwarden,Amsterdam,graphic designer<|>bookbinder<|>author<|>decorative artist<|>designer
https://data.rkd.nl/artists/339899,Tielemans  Émile Henri<|>Tilmans  Émile Henri,1888-11-08,1960-11-08,Leuven,Rouen,graphic artist<|>painter<|>interior decorator<|>draftsperson<|>jewelry designer<|>illustrator<|>furniture designer
https://data.rkd.nl/artists/476656,De Vocht  Maurice,1914-01-16,2006-01-14,Antwerp,Malle,architect<|>painter
https://data.rkd.nl/artists/6434,Bendien  Jacob<|>Bendien  Toppie,1890-04-16,1933-12-16,Amsterdam,Hilversum,graphic artist<|>sculptor<|>painter<|>lithographer<|>author<|>draftsperson<|>art dealer (person)<|>collagist<|>illustrator<|>designer
https://data.rkd.nl/artists/82436,Wagner  Ernest<|>Wagner  Ernst,1877-02-02,1951-12-17,Celje,Ammerland,graphic artist<|>sculptor<|>designer<|>painter
https://data.rkd.nl/artists/92399,Post  Maurits,,1677-06-06,Haarlem,The Hague,sculptor<|>architect<|>draftsperson
https://data.rkd.nl/artists/433467,Bock  Arthur<|>Bock  Bruno Arthur Wilhelm,1875-05-12,1957-10-26,Leipzig,Ettlingen,architectural sculptor<|>sculptor<|>academy lecturer
https://data.rkd.nl/artists/67747,Röhl  Karl Peter<|>Röhl  Peter<|>Röhl  Peter Karl,1890-09-12,1975-11-25,Kiel,Kiel,graphic artist<|>designer<|>painter<|>monumental artist
https://data.rkd.nl/artists/224290,Boisserée  Johann Sulpiz Melchior Dominikus<|>Boisserée  Sulpice<|>Boisserée  Sulpiz,1783-09-02,1854-05-02,Cologne,Bonn,art critic<|>architectural historian<|>art collector<|>exhibition curator
https://data.rkd.nl/artists/344934,Repko  Johan Frederik,1883-06-01,1955-12-25,Amsterdam,Amsterdam,architect
https://data.rkd.nl/artists/12613,Brink  Bert ten<|>Brink  Lambertus ten,1913-10-23,1990-09-04,Groningen,Hilversum,jeweler (craftsperson)<|>designer
https://data.rkd.nl/artists/255121,Manton  Maria,1915-12-04,,Blida,Paris,wall painter<|>designer<|>ceramic designer<|>painter
https://data.rkd.nl/artists/264140,Danziger  Max Wilhelm Itzhak<|>Danziger  Yitzhak,1916-06-26,1977-07-11,Berlin,Ramla,sculptor<|>architect<|>environmental artists
https://data.rkd.nl/artists/63280,Picchi  Giorgio,1550-11-08,,Urbania,Rome,architect<|>designer
https://data.rkd.nl/artists/89590,Broeck  Guillaume van den<|>Broeck  Willem van den<|>Broecke  Guillaume van den<|>Broecke  Willem van den<|>Broucke  Guillaume van den<|>Broucke  Willem van den<|>Broueke  Guillaume van den<|>Broueke  Willem van den<|>Paledaen<|>Palidamus<|>Palidanus<|>Paludano  Guillermo<|>Paludanus  1530 1579 <|>Paludanus  Willem<|>Poel  Willem van den<|>Van den Broecke  Willem,,1579-03-02,Mechelen,Antwerp,sculptor<|>architect<|>draftsperson<|>painter
https://data.rkd.nl/artists/117237,Fansaga  Cosimo<|>Fansago  Cosimo<|>Fanzago  Cosimo,1591-11-08,,Clusone,Naples,sculptor<|>architect<|>draftsperson<|>painter
https://data.rkd.nl/artists/52653,Marini  Marino,1901-02-27,1980-08-06,Pistoia,Viareggio,sculptor<|>painter<|>lithographer<|>etcher<|>draftsperson<|>watercolorist<|>designer<|>academy lecturer<|>professor
https://data.rkd.nl/artists/461836,Adelcrantz  Carl Fredrik,1716-01-30,,Stockholm,Stockholm,architect<|>draftsperson
https://data.rkd.nl/artists/13452,Bruin  Wieger,1893-04-01,1971-06-13,Groningen,Naarden,architect<|>professor
https://data.rkd.nl/artists/40337,Hugford  Ferdinando Enrico,1695-04-19,1771-02-01,Florence,Florence,architect<|>clergy (person)
https://data.rkd.nl/artists/437174,Bowden  Henry,1907-02-09,1965-01-16,Los Angeles,Sausalito,graphic artist<|>sculptor<|>painter<|>photographer<|>lithographer<|>draftsperson<|>designer
https://data.rkd.nl/artists/131131,Angerhofer  Robert,1895-04-27,1987-11-08,Hinterstoder,Linz,graphic artist<|>sculptor<|>painter<|>interior designer<|>wall painter<|>draftsperson
https://data.rkd.nl/artists/3401,Backer  Joost,1925-11-07,1993-04-05,Rotterdam,Vledder,painter<|>interior designer<|>watercolorist<|>draftsperson<|>pen draftsperson
https://data.rkd.nl/artists/354392,Mützel  Hans<|>Mützel  Hans Heinrich Hermann Eduard,,1928-07-08,Kaliningrad,Berlin,illustrator<|>draftsperson<|>designer<|>painter
https://data.rkd.nl/artists/122896,Planjer  Ben<|>Planjer  Bernard,1892-11-08,1979-11-08,Leiden,Utrecht,interior designer<|>furniture designer
https://data.rkd.nl/artists/90864,Kropholler  Margaret<|>Staal  Margaret<|>Staal Kropholler  Margaret,1891-06-27,1966-11-15,Haarlem,Amsterdam,architect<|>draftsperson<|>interior decorator
https://data.rkd.nl/artists/279424,Wiinblad  Björn,1918-09-20,2006-06-08,Copenhagen,Copenhagen,painter<|>set painter<|>draftsperson<|>designer<|>ceramicist
https://data.rkd.nl/artists/94938,Brande  Guy van den<|>Van den Branden  Guy<|>Vandenbranden  Guy,1926-07-14,2014-06-03,Elsene,Antwerp,graphic artist<|>sculptor<|>designer<|>painter
https://data.rkd.nl/artists/17220,Clérisseau  Charles Louis<|>Clérisseau  Jacques Louis,1721-08-28,1820-01-19,Paris,Auteuil,painter<|>architect<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/431812,Suttinger  Daniel,1640-12-05,1690-11-08,Penig,Dresden,architect<|>military personnel<|>engraver (printmaker)<|>engineer<|>cartographer<|>draftsperson
https://data.rkd.nl/artists/45439,Kok  Hendrikus Anthonius<|>Kok  Henk  1906 1993 ,1906-01-01,1993-09-30,Kampen,Boxtel,commercial artist<|>painter<|>interior designer<|>pastelist<|>art teacher<|>decorative artist<|>glass painter<|>watercolorist<|>draftsperson<|>pen draftsperson<|>designer
https://data.rkd.nl/artists/51917,Maetzel  Emil<|>Mätzel  Emil,1877-05-05,1955-06-23,Cuxhaven,Hamburg,architect<|>painter
https://data.rkd.nl/artists/46580,Krop  Hildebrand Lucien<|>Krop  Hildo,1884-02-26,1970-08-20,Steenwijk,Amsterdam,architectural sculptor<|>graphic artist<|>sculptor<|>glass designer<|>painter<|>jeweler (craftsperson)<|>decorative artist<|>medalist<|>draftsperson<|>woodcarver<|>graphic designer<|>furniture designer<|>ceramicist<|>monumental artist
https://data.rkd.nl/artists/84906,Reichart  Franz<|>Windhager  Franz,1879-12-03,1959-06-14,Vienna,Vienna,graphic artist<|>painter<|>watercolorist<|>illustrator<|>designer
https://data.rkd.nl/artists/64331,Il Pordenone<|>Il Sacchiense<|>Licinio  Giovanni Antonio<|>Pordenone<|>Pordenone  Giovanni Antonio Licinio<|>Pordenone  Giovanni Antonio de Lodesanis<|>Pordenone  Giovanni Antonio de Sachis,,1539-01-12,Pordenone,Ferrara,fresco painter<|>designer<|>painter
https://data.rkd.nl/artists/28947,Francesco Francia<|>Francia  1447 <|>Francia Raibolini  Francesco<|>Francia  Francesco<|>Raibolini  Francesco  1450 <|>Raibolini  Francesco di Marco<|>Raibolini  Francesco di Marco di Giacomo<|>Raibolini  Marco di Giacomo<|>il Francia; Francesco Raibolini,,1517-01-05,Zola Predosa,Bologna,sculptor<|>goldsmith<|>painter<|>jeweler (craftsperson)<|>medalist<|>draftsperson<|>designer
https://data.rkd.nl/artists/28526,Fontana  Annibale,,1587-11-08,Milan,Milan,medalist<|>glass artist<|>sculptor<|>designer
https://data.rkd.nl/artists/70548,Schinkel  Karl Friedrich,1781-03-13,1841-10-09,Neuruppin,Berlin,framemaker<|>architect<|>painter<|>drawing collector<|>scenographer<|>designer<|>furniture designer
https://data.rkd.nl/artists/34659,Gumb  Johann Baptist<|>Gump  Johann Baptist<|>Gumpp  Johann Baptist<|>Gumpp  Johann Baptist  the Elder ,1651-08-14,1728-11-24,Innsbruck,Innsbruck,cartographer<|>architect<|>engraver (printmaker)
https://data.rkd.nl/artists/462743,Ehrensvärd  Carl August,1745-05-05,1800-05-21,Stockholm,Örebro,military personnel<|>architect<|>author<|>draftsperson<|>designer
https://data.rkd.nl/artists/44060,Edmond  A <|>Kersten  Antoine Edmond<|>Kersten  Edmond,1880-10-24,1976-02-25,Maastricht,Maastricht,jeweler (craftsperson)<|>designer
https://data.rkd.nl/artists/235854,Brandt  Marianne<|>Liebe  Marianne,1894-10-06,1983-10-06,Chemnitz,Kirchberg,academy lecturer<|>industrial designer<|>photographer
https://data.rkd.nl/artists/113702,Guimard  Hector<|>Guimard  Hector Germain,1867-03-10,1942-05-20,Lyon,New York City,sculptor<|>architect<|>designer
https://data.rkd.nl/artists/49166,Leimberger  Christian<|>Leinberg  J  Christian<|>Leinberger  Christian<|>Lemberg  Christian<|>Limburg  Christian,1706-07-17,1770-08-02,Erlangen,Erlangen,architect<|>print artist<|>painter<|>stuccoist<|>engineer<|>etcher
https://data.rkd.nl/artists/464918,Balthasar  1890 <|>Haug  Hans,1890-11-08,1965-12-08,Alsace-Lorraine,Moselle,draftsperson<|>designer
https://data.rkd.nl/artists/343314,Oddi  Muzio,1569-11-08,1639-11-08,Urbino,Urbino,architect<|>draftsperson
https://data.rkd.nl/artists/82635,Perné  Gustaaf Frederik van de Wall<|>Wall Perné  Gust van de<|>Wall Perné  Gust  van de<|>Wall Perné  Gustaaf Frederik van de,1877-05-18,1911-12-27,Apeldoorn,Amsterdam,painter<|>graphic designer<|>lithographer<|>art teacher<|>decorative artist<|>etcher<|>illustrator<|>designer<|>furniture designer<|>textile artist
https://data.rkd.nl/artists/30025,Galjaard  Johannes Philippus,1812-05-23,1867-11-10,Utrecht,Utrecht,architect<|>amateur painter<|>architectural draftsperson
https://data.rkd.nl/artists/54838,Meesters  Mattheus<|>Meesters  Thees<|>Rijkhold Meesters  Mattheus,1908-08-30,2002-12-03,Haren,Groningen,architectural sculptor<|>sculptor<|>medalist<|>draftsperson<|>academy lecturer
https://data.rkd.nl/artists/44474,Kirchner  Ernst Ludwig<|>Marsalle  Louis de,1880-05-06,1938-06-15,Aschaffenburg,Frauenkirch,sculptor<|>painter<|>photographer<|>lithographer<|>author<|>etcher<|>draftsperson<|>illustrator<|>fresco painter<|>designer
https://data.rkd.nl/artists/82461,Wagner  Otto  1841 1918 ,1841-07-13,1918-04-11,Penzing,Vienna,architect
https://data.rkd.nl/artists/372901,Abraham  Pol<|>Hippolyte  Abraham,1891-11-08,1966-11-08,Nantes,Paris,architect
https://data.rkd.nl/artists/129375,Fontana  Domenico,1543-11-08,1607-11-08,Melide,Naples,sculptor<|>architect
https://data.rkd.nl/artists/15853,Castelli  Bernardo<|>Castello  Bernardo,1557-11-08,1629-10-04,Albaro,Genoa,architect<|>painter<|>miniaturist painter<|>fashion designer<|>fresco painter<|>designer
https://data.rkd.nl/artists/27252,Falda  Giovanni Battista,1648-11-08,1678-11-08,Valduggia,Rome,architect<|>draftsperson<|>engraver (printmaker)
https://data.rkd.nl/artists/83867,Batavus<|>Westerhuis  B B <|>Westerhuis  Batavus<|>Westerhuis  Batavus Bernardus,1915-12-07,2002-07-07,Kampen,Amsterdam,architect<|>painter<|>glass painter<|>watercolorist<|>draftsperson<|>collagist
https://data.rkd.nl/artists/512512,Crail von Bamberg  Georg Günther<|>Krail  Georg Günther<|>Kräil von Bemeberg  Georg Günther<|>Kräill  Georg Ginther<|>Kräill  Georg Günther,1584-11-08,1641-01-01,Ulm,Ökna,architect<|>painter<|>fortress engineer<|>cartographer<|>etcher<|>officer
https://data.rkd.nl/artists/492169,Brams  Vic<|>Brams  Victor,1921-11-07,2000-08-16,Rillaar,Beringen,designer<|>painter
https://data.rkd.nl/artists/80705,Verstockt  Mark,1930-06-16,2014-05-14,Lokeren,Antwerp,graphic artist<|>sculptor<|>designer<|>painter
https://data.rkd.nl/artists/11639,Bouvrie  Jan des<|>Bouvrie  Jean des<|>Des Brouvrie  Jan,1942-08-03,2020-10-04,Naarden,Naarden,furniture designer<|>art collector<|>interior decorator
https://data.rkd.nl/artists/19390,Cuniberti  Achille<|>Cuniberti  Per Achille<|>Cuniberti  Pier Achille<|>Cuniberti  Pierachille<|>Cuniberti  Pirro,1923-09-10,2016-03-04,Padulle,Bologna,graphic artist<|>painter<|>draftsperson<|>illustrator<|>designer<|>ceramicist
https://data.rkd.nl/artists/92547,Roman  Jacob<|>Roman  Jacob Pietersz <|>Roman  Jacobus<|>Romans  Jacob Pietersz ,1640-11-08,,The Hague,The Hague,sculptor<|>architect<|>draftsperson<|>court architect
https://data.rkd.nl/artists/73657,Snellebrand  Jan Antonie,,1963-11-08,Amsterdam,Amsterdam,architect
https://data.rkd.nl/artists/15640,Carte  Anto<|>Carte  Antoine,1886-12-08,1954-02-13,Mons,Elsene,painter<|>lithographer<|>draftsperson<|>illustrator<|>designer<|>academy lecturer
https://data.rkd.nl/artists/64212,Ponsonelli  Giacomo Antonio<|>Ponzanelli  Giacomo Antonio,,1735-11-08,Massa,Genoa,sculptor<|>architect<|>draftsperson
https://data.rkd.nl/artists/79329,De Vlasselaer<|>Van Vlasselaer  Julien<|>Vlasselaer  Julien van,1907-05-10,1982-06-09,Brussels,Antwerp,designer<|>painter<|>monumental artist<|>textile artist
https://data.rkd.nl/artists/432151,Zahn  Johann Karl Wilhelm<|>Zahn  Wilhelm,1800-08-21,1871-08-22,Rodenberg,Berlin,architect<|>painter<|>lithographer<|>archaeologist<|>draftsperson
https://data.rkd.nl/artists/87153,Klokke  Frans<|>Klokke  Frans Hendrik,1911-11-04,1994-07-15,Nijmegen,Heelsum,architect
https://data.rkd.nl/artists/71042,Schor  Giovanni Paolo<|>Schor  Johann Paul<|>Tedesco  Giovanni Paolo,,,Innsbruck,Rome,draftsperson<|>designer<|>decorative painter of interiors
https://data.rkd.nl/artists/90016,Salm  Gerlof<|>Salm  Gerlof Bartholomeus,1831-11-08,1897-04-05,Amsterdam,Amsterdam,architect<|>draftsperson
https://data.rkd.nl/artists/346943,Loutchichkine  Serguei Alekseevitch<|>Luchishkin  Sergei Alekseevich<|>Luciskin  Sergej Aleksandrovic<|>Lutschischkin  Sergij Alexandrowitsch,1902-06-12,1989-01-08,Moscow,Moscow,graphic artist<|>painter<|>cinematographer<|>manufacturer of gouaches<|>watercolorist<|>draftsperson<|>scenographer<|>actor<|>designer<|>monumental artist
https://data.rkd.nl/artists/19174,Crodel  Carl<|>Crodel  Charles<|>Crodel  Karl,1894-09-16,1973-02-28,Marseille,Munich,painter<|>engraver (printmaker)<|>lithographer<|>wall painter<|>watercolorist<|>fresco painter<|>designer<|>academy lecturer<|>ceramic designer<|>textile artist
https://data.rkd.nl/artists/8342,Bijmoer  Wilhelmus Gerardus<|>Bijmoer  Wim<|>Bymoer  Wim,1914-07-24,2000-09-29,Amsterdam,Bergen,graphic artist<|>painter<|>graphic designer<|>watercolorist<|>pen draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/485584,Kopetz  Vera,1910-02-26,1998-02-06,Sint-Petersburg,Vorpommern-Greifswald,sculptor<|>draftsperson<|>designer<|>engraver (printmaker)
https://data.rkd.nl/artists/43314,Kalmakoff  Nicola s <|>Kalmakov  Nicolaj Konstantinovich,,1955-02-01,Nervi,Chelles,graphic artist<|>painter<|>pastelist<|>manufacturer of gouaches<|>watercolorist<|>scenographer<|>designer
https://data.rkd.nl/artists/43254,Kaiser  Carl<|>Kaiser Herbst  Carl,1858-11-08,1940-06-07,Vienna,Vienna,architect<|>painter
https://data.rkd.nl/artists/90813,Averbeke  Em  van<|>Van Averbeke  Emil,1876-07-10,1964-02-01,Berchem,Deurne,city master builder<|>architect<|>designer<|>illustrator
https://data.rkd.nl/artists/315841,Paulin  Edmond Jean Bapt <|>Paulin  Edmond Jean Baptiste,1848-11-08,1915-11-28,Paris,Paris,watercolorist<|>architect<|>draftsperson
https://data.rkd.nl/artists/276423,Federico<|>Fellas<|>Fellini  Federico,1920-01-20,1993-10-31,Rimini,Rome,draftsperson<|>designer<|>author<|>cinematographer
https://data.rkd.nl/artists/86727,Zwart  Piet<|>Zwart  Pieter,1885-05-28,1977-09-24,Zaandijk,Leidschendam,architect<|>glass designer<|>industrial designer<|>photographer<|>interior decorator<|>academy lecturer<|>typographer<|>turner<|>furniture designer<|>ceramicist<|>textile artist
https://data.rkd.nl/artists/317140,Novotny  Otakar,1880-01-11,1959-04-04,Czechia,Prague,architect
https://data.rkd.nl/artists/113952,Steiner  Rudolf,1861-02-25,1925-03-30,Donji Kraljevec,Dornach,architect<|>draftsperson<|>author<|>painter
https://data.rkd.nl/artists/110536,Wielders  Jan Joseph<|>Wielders  Jos,1883-09-03,1949-04-30,Sittard,Sittard,architect
https://data.rkd.nl/artists/476733,Jacobsen  Frederik<|>Jacobsen  Frits,1933-02-28,2015-02-27,Netherlands,Vancouver,calligrapher<|>watercolorist<|>illustrator<|>pen draftsperson<|>designer
https://data.rkd.nl/artists/63487,Pigage  Nicolas de<|>Pigage  Nicolaus von,1723-08-02,1796-07-30,Lunéville,Mannheim,architect<|>draftsperson
https://data.rkd.nl/artists/132834,Mierzejewski  Jacek,1884-11-08,1925-11-08,Czestochowa<|>Sosnowiec,Warsaw,graphic artist<|>draftsperson<|>designer<|>painter
https://data.rkd.nl/artists/473538,Bever  L J H F de<|>Bever  Leo de<|>Bever  Leonardus Lodewijk Josephus de,1930-07-14,2015-08-14,Eindhoven,Eindhoven,architect
https://data.rkd.nl/artists/35699,Hammer  Viktor<|>Hammer  Viktor Karl,1882-12-09,,Vienna,Lexington,architect<|>goldsmith<|>painter<|>mezzotinter<|>illustrator
https://data.rkd.nl/artists/35991,Hardwick  Thomas,1752-06-08,1829-01-16,Brentford,Brentford,architect<|>draftsperson
https://data.rkd.nl/artists/43896,Campana  Pieter<|>Campania  Petrus<|>Campaniensis  Petrus<|>Campanna Fiamingo  Peter<|>Campaña  Pedro  I <|>Canpener  Peter<|>Kampania  Petrus<|>Kempenaer  Pieter de<|>Kempeneer  Peter de<|>Kempeneer  Pieter de<|>Kempener  Peter de<|>Kempener  Petrus de<|>Pedro de Campagña,1503-11-08,1587-06-08,Brussels,Brussels,sculptor<|>architect<|>painter<|>set painter<|>draftsperson<|>court painter
https://data.rkd.nl/artists/103047,Vrendenberg  Cor<|>Vrendenberg  Cornelis Johan,1911-12-07,1994-11-03,Heerlen,Zwolle,sculptor<|>architect<|>painter<|>modeler<|>draftsperson<|>woodcarver
https://data.rkd.nl/artists/365279,Mayer  Christian  1700 1771 ,,1771-06-22,Memmingen,Memmingen,sculptor<|>print artist<|>painter<|>stuccoist<|>publisher<|>coat of arms artists<|>medalist<|>draftsperson<|>designer
https://data.rkd.nl/artists/90888,Kruijer  Gerardus Hendrikus F <|>Kruijer  Gerardus Hendrikus Franciscus<|>Kruyer  Gerardus Hendrikus F ,1891-06-10,1983-11-22,Haarlem,Haarlem,draftsperson<|>designer<|>interior decorator
https://data.rkd.nl/artists/15752,Casorati  Felice,1883-12-04,1963-03-01,Novara,Turin,graphic artist<|>sculptor<|>painter<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/339089,Dillen  Joan van<|>Dillen  Johannes Hendricus Franciscus van,1930-08-04,1966-12-15,Den Bosch,Utrecht,architect
https://data.rkd.nl/artists/428273,Grande  Giovanni,1887-01-22,1937-11-17,Turin,Turin,painter<|>sculptor<|>designer<|>ceramicist
https://data.rkd.nl/artists/483467,Bertola  Antonio<|>Bertola  Antonio da Biella<|>Bertolla  Antonio,1647-11-08,1719-03-13,Muzzano,Muzzano,architect<|>engineer
https://data.rkd.nl/artists/11686,Bovelander  Gabrielle<|>Bovelander  Gaby,1931-05-25,2020-09-17,The Hague,Hoog Soeren,painter<|>graphic designer<|>draftsperson<|>illustrator<|>designer<|>monumental artist
https://data.rkd.nl/artists/233337,Wach  Aloys<|>Wachlmayr  L ,1892-04-30,1940-04-18,Lambach,Braunau am Inn,etcher<|>designer<|>painter
https://data.rkd.nl/artists/291854,Verhees  Hendrik<|>Verheesch  Hendrik,1744-12-07,1813-04-23,Boxtel,Boxtel,watercolorist<|>architect<|>draftsperson
https://data.rkd.nl/artists/332895,Margadant  Dirk Antonie Nicolaas,1849-02-22,1915-10-16,The Hague,Amsterdam,architect
https://data.rkd.nl/artists/1443,Amalteo  Pomponio,1505-11-08,1588-03-09,Motta di Livenza,San Vito,draftsperson<|>designer<|>painter<|>fresco painter
https://data.rkd.nl/artists/7590,Bertani  Giovanni Battista<|>Bertani  Giovanni Battista di Egidio<|>Bertano  Giovanni Battista di Egidio<|>Briccio  Giovanni Battista di Egidio<|>Britanni  Giovanni Battista di Egidio<|>Britannio  Giovanni Battista di Egidio<|>Britannus  Giovanni Battista di Egidio<|>Briziano  Giovanni Battista di Egidio<|>Brizio  Giovanni Battista di Egidio<|>Brizzi  Giovanni Battista di Egidio<|>Giovanni Battista di Egidio,1516-11-08,1576-04-02,Mantua,Mantua,sculptor<|>architect<|>painter
https://data.rkd.nl/artists/369485,Diósy  Antal,1895-06-18,1977-08-22,Budapest,Budapest,graphic artist<|>painter<|>pastelist<|>wall painter<|>watercolorist<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/9969,Boher  François,1771-11-08,1829-11-08,Villefranche-de-Conflent,Perpignan,sculptor<|>architect<|>painter<|>author<|>art teacher
