s,name,birthdate,deathdate,birthplace,deathplace,occupation
https://data.rkd.nl/artists/25730,"Ehrlich, Christa<|>Ehrlich, Christina Anna",1903-03-12,1995-02-12,Vienna,The Hague,typographer<|>graphic designer<|>photographer<|>designer<|>window dresser<|>textile designer
https://data.rkd.nl/artists/433281,"Benk, Johannes",1844-07-27,1914-03-12,Vienna,Vienna,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/69634,"Giuliano da Sangallo<|>San Gallo, Giuliano<|>Sangallo, Giuliano da",1445-11-08,1516-10-20,Florence,Florence,designer<|>architect<|>sculptor
https://data.rkd.nl/artists/15432,"Carlsen, Emil<|>Carlsen, Søren Emil",1853-10-19,1932-01-02,Copenhagen,New York City,architect<|>painter
https://data.rkd.nl/artists/435735,"Killer, Karl",1873-08-30,1948-10-18,Munich,Munich,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/67044,"Rikmenspoel, Leo<|>Rikmenspoel, Léon Eugène Bernard Joseph",1889-10-29,1976-01-11,Amsterdam,Laren,composer<|>woodcarver<|>designer<|>pen draftsperson<|>poet<|>watercolorist<|>painter<|>pastelist<|>draftsperson<|>author
https://data.rkd.nl/artists/34210,"Gropius, Carl Wilhelm<|>Gropius, Karl Wilhelm",1793-04-04,1870-02-20,Braunschweig,Berlin,designer<|>publisher<|>painter
https://data.rkd.nl/artists/90480,"Knuttel, G. (ir.)<|>Knuttel, Gerhardus",1880-12-08,1961-02-22,Delft,Rijswijk,academy lecturer<|>architect<|>lithographer<|>etcher<|>illustrator<|>graphic artist<|>draftsperson<|>author
https://data.rkd.nl/artists/16185,"Cesare da Reggio<|>Cesare da Rezo<|>Cesariano, Cesare di Lorenzo<|>Ciserano, Cesare di Lorenzo<|>Cisserano, Cesare di Lorenzo",,1543-03-30,Milan,Milan,architect<|>painter<|>engineer<|>fresco painter<|>decorative painter<|>art theorist
https://data.rkd.nl/artists/250503,"Kausen, Manfred",1941-05-17,2015-03-27,Düsseldorf,Amsterdam,designer<|>architect<|>photographer<|>interior designer
https://data.rkd.nl/artists/362488,"Bonsignore, Ferdinando",1760-06-10,1843-06-02,Turin,Turin,draftsperson<|>architect<|>archivist
https://data.rkd.nl/artists/305555,"Goetghebuer, François Joseph",1798-01-06,1836-07-26,Gent,Gent,architect
https://data.rkd.nl/artists/316753,"Busiri Vici, Andrea",1818-01-07,1911-11-12,Rome,Rome,academy lecturer<|>architect<|>painter<|>lithographer<|>draftsperson<|>author
https://data.rkd.nl/artists/269330,"Peynet, Paymond<|>Peynet, Raymond",1908-11-16,1999-01-14,Paris,Mougins,designer<|>set painter<|>illustrator<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/297668,"Genk, Cornelis Petrus van<|>Genk, Kees van",1838-11-29,1914-12-23,Bergen op Zoom,Bergen op Zoom,architect
https://data.rkd.nl/artists/289418,"Henseler, Arnold<|>Hensler, Arnold",1891-07-23,1935-05-10,Wiesbaden,Trier,teacher<|>architectural sculptor<|>sculptor<|>professor
https://data.rkd.nl/artists/365146,"Valeska, Adolfas<|>Valeskas, Adolfas",1905-03-15,1994-05-11,Vilkaviskis,Kaunas,glass painter<|>academy lecturer<|>designer<|>painter<|>museum director<|>decorative painter of interiors<|>mosaicist
https://data.rkd.nl/artists/61769,"Papworth, John Buonarotti",1775-01-24,1847-06-16,Marylebone,Little Paxton,artist<|>architect
https://data.rkd.nl/artists/302102,"Vallée, Jean de la",,1696-11-08,Paris,Stockholm,architect<|>garden designer
https://data.rkd.nl/artists/50382,"Lissim, Semen Mikhailovich<|>Lissim, Simon Michajlovic<|>Lissim, Simon Mikhailovich",1900-10-24,1981-05-10,Kyiv,Naples,art critic<|>designer<|>watercolorist<|>painter<|>ceramicist<|>illustrator<|>porcelain painter<|>collagist<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/93965,Rijssens de Lauw<|>Ryssens de Lauw,1830-11-08,1889-11-08,Antwerp,Antwerp,architect<|>painter
https://data.rkd.nl/artists/349446,"Rerberg, Fedor Ivanovich<|>Rerberg, Fiodor Ivanovitch<|>Rerberg, Fjodor Iwanowitsch",1865-03-05,1938-09-28,Moscow,Moscow,director of academy<|>academy lecturer<|>architect<|>watercolorist<|>painter<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/64833,"Bologna, Francesco<|>Francesco da Bologna<|>Primadizzi, Francesco<|>Primaticcio, Francesco<|>Primaticcio, il",1504-04-30,,Bologna,Paris,sculptor<|>designer<|>architect<|>painter<|>stuccoist
https://data.rkd.nl/artists/505309,"Ripley, Thomas",1683-11-08,1758-02-10,Yorkshire,London,architect<|>stonemason<|>furniture worker
https://data.rkd.nl/artists/467858,"Durand, Nicolas (1739)",1739-11-08,1830-02-25,Paris,Châlons-en-Champagne,draftsperson<|>architect
https://data.rkd.nl/artists/272574,"Ohmann, Bedrich<|>Ohmann, Friedrich",1858-12-21,1927-04-06,Lviv,Vienna,designer<|>architect
https://data.rkd.nl/artists/121085,"Bergmann, Josef",1888-11-01,1952-09-26,Amberg,Munich,designer<|>watercolorist<|>fresco painter<|>draftsperson<|>mosaicist
https://data.rkd.nl/artists/280046,"Schonck, Philip Willem",1735-06-17,1807-05-07,Hedel,Nijmegen,court architect<|>architect<|>draftsperson
https://data.rkd.nl/artists/231562,"Mendini, Alessandro",1931-08-16,2019-02-18,Milan,Milan,designer<|>architect<|>photographer
https://data.rkd.nl/artists/86630,"Zülow, Franz von",1883-03-15,1963-02-26,Vienna,Vienna,designer<|>graphic artist<|>painter
https://data.rkd.nl/artists/1412,"Altorf, Jan<|>Altorf, Johan Coenraad",1876-01-06,1955-12-11,The Hague,The Hague,woodcarver<|>sculptor<|>designer<|>architectural sculptor<|>ceramicist<|>furniture designer
https://data.rkd.nl/artists/347704,"Narbut, Egor Uwarowitsch<|>Narbut, Georgi Ivanovich<|>Narbut, Georgii Ouvarovitch<|>Narbut, Georgij Iwanowitsch<|>Narbut, Georgy<|>Narbut, Heorij Ivanovyc<|>Narbut, Jegor Uwarowitsch",1886-02-26,1920-05-23,Narbutivka,Kyiv,academy lecturer<|>designer<|>scenographer<|>painter<|>illustrator<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/265875,"Zwirner, Ernst Friedrich",1802-02-28,1861-09-22,Kotlarnia,Cologne,architect
https://data.rkd.nl/artists/328392,"Ehrlich, Franz",1907-12-28,1984-11-29,Leipzig,Bernburg an der Saale,typographer<|>photographer<|>sculptor<|>designer<|>architect<|>painter<|>collagist<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/293521,"Janák, Pavel",1882-03-12,1956-08-01,Prague,Prague,academy lecturer<|>architect<|>interior decorator
https://data.rkd.nl/artists/434761,"Godwin, Edward William (1833-1886)",1833-05-26,1886-10-06,Bristol,London,designer<|>draftsperson<|>architect<|>journalist
https://data.rkd.nl/artists/23751,"Donkers, Franciscus Regnerus Johannes<|>Donkers, Frans",1821-02-03,1877-08-17,Helmond,Venlo,draftsperson<|>architect<|>sculptor
https://data.rkd.nl/artists/44489,"Kirkeby, Per",1938-09-01,2018-05-09,Copenhagen,Copenhagen,architect<|>sculptor<|>painter
https://data.rkd.nl/artists/68518,"Rouault, Georges",1871-05-27,1958-02-13,Paris,Paris,designer<|>watercolorist<|>painter<|>ceramicist<|>set painter<|>graphic artist<|>manufacturer of gouaches
https://data.rkd.nl/artists/104997,"Béranger, Antoine",1785-05-19,1867-04-21,Paris,Sèvres,glass painter<|>designer<|>painter<|>lithographer<|>porcelain painter<|>draftsperson
https://data.rkd.nl/artists/34490,"Guerra, Giovanni",,1618-08-29,Modena,Rome,fresco painter<|>architect
https://data.rkd.nl/artists/358712,"Benois, Al'bert Aleksandrovic<|>Benois, Albert Aleksandrovic<|>Benois, Albert Alexandre<|>Benois, Albert Alexandrovitch<|>Benois, Albert Alexandrowitsch<|>Benua, Al'bert Aleksandrovic",1888-06-24,1960-08-13,Sint-Petersburg,Paris,architect<|>watercolorist<|>painter<|>illustrator<|>graphic artist<|>interior designer
https://data.rkd.nl/artists/505747,"Doya, Sebastiaan<|>Duina, Sebastian<|>Noye, Sebastian van<|>Noyen, Sebastiaan van<|>Oya, Sebastian de",1523-03-27,1557-06-15,Utrecht,Brussels,draftsperson<|>architect
https://data.rkd.nl/artists/42786,"Jongsma, Jac. L.<|>Jongsma, Jacob Lucas<|>Jongsma, Jacques",1893-05-17,1926-08-26,Den Helder,Rijswijk,draftsperson<|>architect<|>painter
https://data.rkd.nl/artists/52090,"Makovs'kyj, Volodymyr Jegorovyc<|>Makovskii, Vladimir Egorovich<|>Makovskij, Vladimir Egorovic<|>Makovsky, Vladimir Yegorovich<|>Makowski, Vladimir Egorovich<|>Makowski, Wladimir Jegorowitsch",1846-02-07,1920-02-21,Moscow,Sint-Petersburg,academy lecturer<|>designer<|>watercolorist<|>painter<|>illustrator<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/356772,"Rosengarten, Albert<|>Rosengarten, Albrecht",1809-01-05,1893-08-15,Kassel,Wiesbaden,architect<|>watercolorist<|>painter
https://data.rkd.nl/artists/28082,"Fiorini, Giovanni Battista (1535)<|>Fiorini, Giovanni Battista (II)<|>Fiorino, Giovanni Battista (II)",,,Bologna,Bologna,fresco painter<|>architect<|>painter
https://data.rkd.nl/artists/28250,"Flaxman, John (II)",1755-07-06,1826-12-07,York,London,draftsperson<|>architect<|>sculptor
https://data.rkd.nl/artists/119067,"Bommel, Eduard van",1889-11-08,1958-11-08,Haarlem,Haarlem,designer<|>glass painter
https://data.rkd.nl/artists/12841,"Broeckman, Adrienne<|>Broeckman-Klinkhamer, Adriënne<|>Klinkhamer, Adri<|>Klinkhamer, Adrienne",1876-12-04,1976-04-12,Amsterdam,Velsen-Zuid,embroiderer (craftsperson)<|>designer<|>watercolorist<|>painter<|>pastelist<|>decorative painter of furniture<|>etcher<|>illustrator<|>textile artist<|>artist's wife<|>draftsperson
https://data.rkd.nl/artists/58106,"Mucha, Alfons Maria<|>Mucha, Alfonso<|>Mucha, Alphons<|>Mucha, Alphonse",,1939-07-14,Moravia,Prague,photographer<|>designer<|>watercolorist<|>pastelist<|>painter<|>illustrator
https://data.rkd.nl/artists/297579,"Tallon, Roger",1929-03-06,2011-10-20,Paris,Paris,industrial designer
https://data.rkd.nl/artists/30301,"Garrez, Pierre Joseph<|>Garrez, Pierre Joseph René<|>Garrez, René Joseph",1802-02-24,1852-11-08,Paris,Paris,manufacturer of gouaches<|>architect<|>watercolorist<|>conservator (restorer)
https://data.rkd.nl/artists/212582,"Gulden, Z.D.J.W.<|>Gulden, Zeeger",1875-03-02,1960-11-24,Zaltbommel,Amsterdam,architect
https://data.rkd.nl/artists/441374,"Musson, Antoine",1825-10-23,1848-09-11,Lyon,Lyon,engraver (printmaker)<|>architect
https://data.rkd.nl/artists/324133,"Ruf, Sep",1908-03-09,1982-07-29,Munich,Munich,architect
https://data.rkd.nl/artists/306653,"Heine, Gustav",1802-05-08,1880-01-08,Dresden,Dresden,architect
https://data.rkd.nl/artists/38711,"Hoeck, Robert van<|>Hoecke, Robert van den<|>Hoecke, Robert van der<|>Hoecke, Robertus van den<|>Hoecke, Robertus van der<|>Hoeke, Robert van den<|>Hoeke, Robert van der<|>Hoeke, Robertus van den<|>Hoeke, Robertus van der",,1668-11-08,Antwerp,Bergues,fortress engineer<|>architect<|>painter<|>court painter<|>etcher<|>draftsperson
https://data.rkd.nl/artists/340514,"Benanteur, Abdallah",1931-03-03,2017-12-31,Mostaganem,Ivry-sur-Seine,designer<|>watercolorist<|>painter<|>illustrator<|>etcher<|>manufacturer of gouaches
https://data.rkd.nl/artists/75903,"Stuber, Nikolaus Gottfried",1688-01-15,1749-04-22,Munich,Munich,designer<|>set painter<|>painter
https://data.rkd.nl/artists/112030,"Akkeren, Jozef Laurentius van",1892-12-06,1936-05-13,The Hague,The Hague,designer<|>textile artist
https://data.rkd.nl/artists/337359,"Lampugnani, Giovanni Batt.<|>Lampugnani, Giovanni Battista",1590-11-21,1640-09-03,Legnano,Legnano,sculptor<|>engraver (printmaker)<|>copper worker<|>architect<|>painter
https://data.rkd.nl/artists/222010,"Roper, Frank",1914-12-12,2000-12-03,Haworth,Penarth,designer<|>teacher<|>sculptor
https://data.rkd.nl/artists/3850,"Bakker, Lucie Q.<|>Bakker, Lucie Quirina",1915-01-27,2003-10-19,Rotterdam,Lochem,ceramicist<|>designer<|>enameler
https://data.rkd.nl/artists/94312,"Raedecker, Anton<|>Rädecker, Anton<|>Rädecker, Antoon<|>Rädecker, Toon",1887-06-17,1960-01-19,Amsterdam,Laren,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/33740,"Grévin, Alfred",1827-01-08,1892-05-05,Epineuil,Saint-Mandé,designer<|>draftsperson<|>illustrator<|>watercolorist
https://data.rkd.nl/artists/11077,"Boselli the Elder, Felice<|>Boselli, Felice (I)",1650-04-20,1732-08-23,Piacenza,Parma,designer<|>fresco painter<|>painter
https://data.rkd.nl/artists/91734,"Vries, Reinier Willem Petrus de<|>Vries, Reinier Willem Petrus de (jr)",1874-03-03,1952-05-27,Amsterdam,Hilversum,secondary school art teacher<|>art critic<|>designer<|>woodcutter (printmaker)<|>painter<|>lithographer<|>pastelist<|>graphic artist<|>draftsperson<|>author
https://data.rkd.nl/artists/48257,"Lau, Louise P.<|>Lau, Louise Petronella<|>Wenckebach-Lau, Louise<|>Wenkebach, Louise",1893-07-08,1967-10-24,Schiedam,Laren,academy lecturer<|>designer<|>painter<|>decorative artist<|>tapestry artist
https://data.rkd.nl/artists/21567,"Cour, William de la<|>Delacour, William",1700-11-08,,France,Edinburgh,designer<|>painter<|>pastelist<|>draftsperson<|>decorative painter of interiors<|>art theorist
https://data.rkd.nl/artists/220057,"Heckel, August von",1824-09-26,1883-10-26,Landshut,Munich,designer<|>illustrator<|>painter
https://data.rkd.nl/artists/347153,"Malherbe, Suzanne<|>Moore, Marcel",1892-07-19,1972-01-19,Nantes,Jersey,designer<|>illustrator<|>photographer
https://data.rkd.nl/artists/451288,"Vik, Karel<|>Vik, Karl",,1964-10-08,Hořice,Turnov,print artist<|>designer<|>painter<|>set painter<|>wood engraver<|>draftsperson
https://data.rkd.nl/artists/36228,"Hartgring, Wilhelmus Petrus<|>Hartgring, Willem",1874-04-18,1940-08-29,The Hague,Arnhem,designer<|>plateel painter<|>painter<|>ceramicist<|>pastelist<|>ceramic designer<|>porcelain painter<|>draftsperson
https://data.rkd.nl/artists/64168,"Pommier, Alfred<|>Pommier, Alfred Prosper Louis",1802-11-08,1840-11-08,Lyon,United States of America,draftsperson<|>architect<|>painter
https://data.rkd.nl/artists/445015,"Gnauth, Adolf Gustav<|>Gnauth, Gustav",1840-07-01,1884-11-19,Stuttgart,Nuremberg,lithographer<|>set painter<|>architect
https://data.rkd.nl/artists/102661,"Moreau-Desproux, Pierre Louis",1727-11-08,1793-11-08,Paris,Paris,architect
https://data.rkd.nl/artists/91974,"Husley, Hendrik<|>Huslij, Hendrik<|>Husly, Hendrik",,,Doetinchem,Amsterdam,designer<|>draftsperson<|>stuccoist
https://data.rkd.nl/artists/368015,"Danckerts de Rij, Cornelis (II)<|>Danckerts de Ry, Cornelis (II)",1561-11-08,,Amsterdam,Amsterdam,architect<|>stonemason
https://data.rkd.nl/artists/328581,"Seigneur, François",1942-04-13,2019-10-09,Rémalard,Rennes,architect
https://data.rkd.nl/artists/360700,"Smid, Lieuwe",1944-06-26,2007-10-06,Helmond,Amsterdam,designer
https://data.rkd.nl/artists/311767,"Teuwen, Wilhelm",1908-11-08,1967-08-21,Anrath,Cologne,designer<|>glass painter<|>woodcarver<|>painter
https://data.rkd.nl/artists/34408,"Guas, Juan",1430-11-08,1496-04-08,Saint-Pol-de-Léon,Toledo,court architect<|>architect<|>stonemason
https://data.rkd.nl/artists/31489,"Giele, Peter<|>Giele, Peter L.M.",1954-07-13,1999-06-16,Hilversum,Amsterdam,photographer<|>sculptor<|>designer<|>poet<|>painter<|>interior designer
https://data.rkd.nl/artists/502288,"Stephenson, Robert",1803-11-08,1859-11-08,New Castle,London,engineer<|>architect
https://data.rkd.nl/artists/131239,"Arnold, Karl<|>Arnold, Karl Johann",1883-04-01,1953-11-29,Neustadt bei Coburg,Munich,designer<|>cartoonist<|>painter<|>illustrator<|>caricaturist<|>draftsperson
https://data.rkd.nl/artists/469409,"Beuijssen, Jacobus F.",1809-11-08,1885-11-08,Geldrop,Boxmeer,architect<|>sculptor<|>cabinetmaker
https://data.rkd.nl/artists/33167,"Graaff, J.W. de<|>Graaff, Jacobus Willem de<|>Graaff, Kobus de",1876-10-26,1936-04-18,Oud-Vossemeer,Eemnes,sculptor<|>watercolorist<|>graphic artist<|>draftsperson<|>furniture designer
https://data.rkd.nl/artists/119386,"Rainaldi, Girolamo",1570-11-08,1655-07-15,Rome,Rome,draftsperson<|>architect
https://data.rkd.nl/artists/492783,"Casaer, Jan Baptist (I)",,1833-01-08,Kortrijk,Kortrijk,master builder<|>architect<|>trader
https://data.rkd.nl/artists/63076,"Peyre le jeune<|>Peyre, Antoine François",1739-04-05,1823-03-07,Paris,Paris,architect<|>painter
https://data.rkd.nl/artists/29701,"Feuer-Fuchs<|>Feuerfuchs<|>Fuchs, Ernst",1930-02-13,2015-11-09,Vienna,Vienna,performance artist<|>sculptor<|>designer<|>architect<|>watercolorist<|>painter<|>lithographer<|>etcher<|>draftsperson<|>ornamental sculptor<|>iconographer (painter)
https://data.rkd.nl/artists/442669,"Stier, Hubert",1838-03-27,1907-06-25,Berlin,Hannover,architect<|>sculptor
https://data.rkd.nl/artists/33827,"Griggs, Frederick Landseer<|>Griggs, Frederick Landseer Maur",1876-10-30,1938-06-07,Hitchin,Chipping Campden,painter<|>draftsperson<|>architect<|>illustrator
https://data.rkd.nl/artists/26106,"Elte Phzn, Harry<|>Elte, Harry",1880-09-03,1944-04-04,Amsterdam,Theresienstadt,architect
https://data.rkd.nl/artists/16577,"Chéret, Jean Jules<|>Chéret, Jules",1836-05-31,1932-09-23,Paris,Nice,sculptor<|>designer<|>painter<|>lithographer<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/74015,"Soudeikine, Sergei<|>Soudéikine, Serguei Yourievitch<|>Ssudeikin, Sergeij<|>Sudeikin, Sergei Yurevich<|>Sudejkin, Sergei Jur'evic<|>Sudeykin, Sergei Yurevich",1882-03-19,1946-08-12,Sint-Petersburg,Nyack,designer<|>scenographer<|>watercolorist<|>painter<|>illustrator<|>graphic artist<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/103658,"Benvignat, Charles-César",1806-12-24,1877-05-21,Boulogne-sur-Mer,Lille,architect<|>painter<|>print collector<|>curator<|>professor<|>interior decorator
https://data.rkd.nl/artists/203180,"Oosterhuis, J.H.<|>Oosterhuis, Joop",1909-06-25,2000-02-05,The Hague,Amersfoort,architect
https://data.rkd.nl/artists/1155,"Alkema, Wobbe<|>Alkema, Wobbe Hendrik",1900-02-11,1984-01-30,Borger,Kampen,graphic designer<|>designer<|>woodcutter (printmaker)<|>architect<|>watercolorist<|>painter<|>graphic artist<|>restoration architect<|>draftsperson<|>lino cutter
https://data.rkd.nl/artists/241723,"Gray, Eileen<|>Smith, Kathleen Eileen Moray",1878-08-09,1976-10-31,Brownswood,Paris,designer<|>architect<|>painter<|>interior decorator<|>draftsperson<|>furniture designer
https://data.rkd.nl/artists/476070,"Gendt, Frederik Willem van<|>Gendt, Frits van",1831-11-08,1900-11-08,The Hague,The Hague,architect<|>urban designer
https://data.rkd.nl/artists/89338,"Nieuwenkamp, Wijnand Otto Jan (1874-1950)",1874-07-27,1950-04-23,Amsterdam,San Domenico di Fiesole,art collector<|>designer<|>architect<|>wall painter<|>painter<|>lithographer<|>etcher<|>graphic artist<|>draftsperson<|>explorer<|>author
https://data.rkd.nl/artists/61942,"Partridge, Bernard (Sir)<|>Partridge, John Bernard (Sir)",1861-10-11,1945-08-09,London,London,actor<|>designer<|>cartoonist<|>painter<|>illustrator<|>decorative painter of interiors
https://data.rkd.nl/artists/39684,"Hopman, Jan<|>Hopman, Johannes",1908-01-18,1975-03-04,The Hague,Goes,architect<|>painter
https://data.rkd.nl/artists/5984,"Behmer, Marcus<|>Behmer, Michael Douglas",1879-10-01,1958-09-12,Weimar,Berlin,designer<|>engraver (printmaker)<|>watercolorist<|>painter<|>etcher<|>illustrator<|>draftsperson
https://data.rkd.nl/artists/105529,"Etrog, Sorel",1933-08-29,2014-02-26,Iasi,Toronto,sculptor<|>designer<|>scenographer<|>poet<|>cinematographer<|>painter<|>illustrator<|>graphic artist<|>fashion designer<|>author
https://data.rkd.nl/artists/49603,"Lessing, Carl Friedrich<|>Lessing, Karl Friedrich",1808-02-15,1880-06-05,Wrocław,Karlsruhe,engraver (printmaker)<|>cartoonist<|>architect<|>painter<|>museum director<|>draftsperson
https://data.rkd.nl/artists/42738,"Jongejans, Charles Adriaan",1918-11-08,1995-07-18,Tanjung Selor,Amsterdam,graphic designer<|>industrial designer
https://data.rkd.nl/artists/490248,"Saccorotti, Oscar",1898-05-14,1986-05-14,Rome,Genoa,ceramicist<|>designer<|>painter
https://data.rkd.nl/artists/112241,"Dieterle, Jules Pierre Michel",1811-02-09,1889-04-22,Paris,Paris,designer<|>painter
https://data.rkd.nl/artists/62455,"Pellegrini Berthet, Carlos Enrique<|>Pellegrini, Carlos Enrique<|>Pellegrini, Charles Henri",1800-07-28,1875-10-12,Chambéry,Buenos Aires,architect<|>watercolorist<|>painter<|>lithographer<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/14073,"Buonconsiglio, Giovanni<|>Il Marescalco",1465-11-08,,Vicenza,Venice,designer<|>painter
https://data.rkd.nl/artists/360203,"Genke, Margarita Genrichovna<|>Genke, Margarita Genrikhovna<|>Genke-Sifrina, Margarita Genrichovna",1889-12-24,1954-12-21,Moscow,Moscow,manufacturer of gouaches<|>designer<|>painter<|>illustrator<|>draftsperson<|>monumental artist
https://data.rkd.nl/artists/255831,"Nieukerken, Johan van<|>Nieukerken, Johannes van",1885-07-19,1962-03-03,The Hague,The Hague,draftsperson<|>architect
https://data.rkd.nl/artists/11173,"Bosse, Abraham",,1676-02-14,Tours,Paris,designer<|>engraver (printmaker)<|>painter<|>etcher<|>illustrator<|>draftsperson<|>art theorist
https://data.rkd.nl/artists/127093,"Ent, Jan Joost van der",1924-12-12,2004-12-31,Enschede,Voorburg,architect
https://data.rkd.nl/artists/43244,"Greta Kaeler<|>Kaeler, Greta<|>Kähler, Greta<|>Kähler, Gretchen Marie Dorothea Christa<|>Kähler, Greten<|>Neter-Kähler, Greta",1906-12-10,1986-05-10,Schleswig,Amsterdam,designer<|>textile artist<|>monumental artist
https://data.rkd.nl/artists/483692,"Boumann, Georg Friedrich",1737-11-27,,Potsdam,Berlin,architect
https://data.rkd.nl/artists/26652,"Espagnat, Georges d'<|>d' Espagnat, Georges<|>d'Espagnat, Georges",1870-08-14,1950-04-17,Melun,Paris,designer<|>painter<|>lithographer<|>illustrator<|>teacher
https://data.rkd.nl/artists/1309,"Alphen, Anne Frederik<|>Alphen, Frits van",1894-11-30,1980-09-20,Dutch East Indies,Naarden,graphic designer<|>designer<|>glass designer<|>painter<|>illustrator<|>draftsperson
https://data.rkd.nl/artists/52380,"Hardouin-Mansart, Jules<|>Mansart, Jules Hardouin",1646-04-16,1708-05-11,Paris,Paris,architect
https://data.rkd.nl/artists/2396,"Arhard, Johann Jakob<|>Arhardt, Johann Jakob",1613-08-08,1674-11-18,Durlach,Strasbourg,designer<|>architect<|>painter<|>engineer<|>draftsperson
https://data.rkd.nl/artists/373970,"Horrix sr., Matthieu<|>Horrix, Matthieu",1815-11-08,1889-11-08,The Hague,The Hague,furniture designer<|>furniture worker
https://data.rkd.nl/artists/30926,"Gentilini, Franco",1909-08-04,1981-04-05,Faenza,Rome,designer<|>illustrator<|>etcher<|>painter
https://data.rkd.nl/artists/121119,"Asprucci, Antonio",1723-05-20,1808-02-14,Rome,Rome,architect
https://data.rkd.nl/artists/74166,"Speckel, Daniel<|>Speckle, Daniel<|>Specklin, Daniel",1536-11-08,1589-12-08,Strasbourg,Strasbourg,architect<|>embroiderer (craftsperson)<|>cartographer
https://data.rkd.nl/artists/312830,"Palacios, Antonio",1874-01-08,1945-10-27,Pontevedra,Madrid,architect
https://data.rkd.nl/artists/482770,"Memhardt, Johann Gregor",1607-11-08,1678-01-08,Linz,Berlin,fortress engineer<|>court architect<|>architect<|>landscape architect
https://data.rkd.nl/artists/57591,"Moralis, Ioannis<|>Moralis, Yannis",1916-04-23,2009-12-20,Arta,Athene,designer<|>painter<|>set painter<|>etcher<|>graphic artist
https://data.rkd.nl/artists/6575,"Benoea, Al'bert Nikolajevitsj<|>Benois, Al'bert Nikolaevic<|>Benois, Albert Nikolaevich<|>Benois, Albert Nikolajewitch<|>Benois, Albert Nikolájewitsch<|>Benua, Albert Nikolaevich",1852-03-14,1936-05-18,Sint-Petersburg,L'Hay-les-Roses,academy lecturer<|>architect<|>watercolorist<|>painter
https://data.rkd.nl/artists/46019,"Kossak, Fortunat Juliusz<|>Kossak, Juliusz<|>Kossak, Juliusz Fortunat<|>Kossak, Juliusz Fortunat von<|>Kossak, Juliuš",1824-10-29,,Nowy Wisnicz,Kraków,designer<|>scenographer<|>watercolorist<|>painter<|>illustrator<|>draftsperson
https://data.rkd.nl/artists/419068,"Scheepers, Johan Franciscus<|>Schepers, Johan Franciscus",1818-01-24,1886-03-04,Groningen,Groningen,lithographer<|>draftsperson<|>architect
https://data.rkd.nl/artists/42516,"Jones, Adrian<|>Jones, Adrian (Captain)",1845-02-09,1938-01-24,Ludlow,London,architect<|>sculptor<|>painter
https://data.rkd.nl/artists/16781,"Christophersen, Alejandor<|>Christophersen, Alejandro<|>Christophersen, Alexander",1866-08-30,1946-02-04,Cádiz,Buenos Aires,architect<|>painter
https://data.rkd.nl/artists/287705,"Welch, Robert",1929-05-21,2000-03-15,Malvern,England,designer
https://data.rkd.nl/artists/43462,"Kaplan, Anatole<|>Kaplan, Anatoli Lvovich<|>Kaplan, Anatoli Lwowitsch",1902-12-12,1980-07-03,Rahachow,Sint-Petersburg,designer<|>illuminator<|>watercolorist<|>painter<|>ceramicist<|>decorative painter of interiors<|>lithographer<|>graphic artist<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/89145,"Minderop, Hendrikus Elisa Marie<|>Minderop, Henri",1870-12-22,1946-10-01,Rotterdam,Rotterdam,architect<|>painter
https://data.rkd.nl/artists/368328,"Aerts, Joos (II)<|>Arce, José de<|>Arche, Josef de<|>Arz, Giudoches<|>Arzo, Giudoco<|>Haerts, Giudoco<|>Haerts, Jodocus",,1666-11-08,Vlaanderen,Sevilla,architect<|>sculptor
https://data.rkd.nl/artists/110132,"Waterreus, Lambertus Johannes",1918-10-29,1968-08-08,The Hague,Voorburg,designer<|>draftsperson<|>illustrator
https://data.rkd.nl/artists/100579,"Constant, Pierre<|>Contant d'Ivry, Pierre<|>Contant, Pierre<|>Content, Pierre",1698-11-08,1777-10-01,Ivry-sur-Seine,Paris,architect
https://data.rkd.nl/artists/244022,"Frank, Josef",1885-07-15,1967-01-08,Baden,Stockholm,designer<|>architect<|>interior designer
https://data.rkd.nl/artists/11114,"Bosman, Jaap<|>Bosman, Jacob",1901-12-17,1974-10-25,Rotterdam,Rotterdam,jewelry designer<|>sculptor<|>industrial designer<|>draftsperson<|>jeweler (craftsperson)
https://data.rkd.nl/artists/293601,"Schwencke, A.<|>Schwencke, A. Ir.<|>Schwencke, Ir. A.",1919-10-26,2004-12-22,Surabaya,Maastricht,architect
