s,name,birthdate,deathdate,birthPlace,deathPlace,occupation
http://www.wikidata.org/entity/Q60234981,Johann Herman Friedrich Labohm,1880-02-06,1943-12-25,Johann Herman Friedrich Labohm,Haarlem,photographer
http://www.wikidata.org/entity/Q60235004,Pieter Lodewijk Kramer,1818-11-15,1901-05-19,Pieter Lodewijk Kramer,The Hague,photographer
http://www.wikidata.org/entity/Q60236338,W.J.P. Muns,1869-06-15,1954-11-08,W.J.P. Muns,Amsterdam,photographer
http://www.wikidata.org/entity/Q60236369,Joh. H. Fontijn,1865-04-26,1927-09-28,Joh. H. Fontijn,Amsterdam,photographer
http://www.wikidata.org/entity/Q60236391,J. Hendrik Fortgens,1882-01-04,1975-04-24,J. Hendrik Fortgens,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60236389,Kalmer Goudsmit,1869-07-16,1941-01-16,Kalmer Goudsmit,The Hague,photographer
http://www.wikidata.org/entity/Q60236398,F.W. de Raad,1869-11-04,1934-03-28,F.W. de Raad,,photographer
http://www.wikidata.org/entity/Q60236399,Joh. de Jongh,1880-11-07,1952-07-30,Joh. de Jongh,Oosterhout,photographer
http://www.wikidata.org/entity/Q60236396,Joseph Dwinger,1877-10-08,1942-10-26,Joseph Dwinger,Auschwitz,photographer
http://www.wikidata.org/entity/Q60237977,H. Dzn Wieringa,1870-12-16,1953-11-03,H. Dzn Wieringa,Amsterdam,photographer
http://www.wikidata.org/entity/Q60237986,Hubert Leufkens,1894-12-19,1962-12-02,Hubert Leufkens,Heerlen,photographer
http://www.wikidata.org/entity/Q60237984,Godfried de Groot,1894-03-18,1963-06-03,Godfried de Groot,,photographer
http://www.wikidata.org/entity/Q60237990,Gerrit Hovius,1892-01-07,1917-04-13,Gerrit Hovius,Baarn,photographer
http://www.wikidata.org/entity/Q60237995,Willem Pieter Jacobus van der Kloet,1885-03-31,1970-03-11,Willem Pieter Jacobus van der Kloet,,photographer
http://www.wikidata.org/entity/Q60237998,Stephanus Wilhelmus Eskes,1869-12-17,1921-06-23,Stephanus Wilhelmus Eskes,Gorinchem,photographer
http://www.wikidata.org/entity/Q60238006,Willem Overmars,1894-07-25,1964-10-02,Willem Overmars,Voorburg,photographer
http://www.wikidata.org/entity/Q60238011,Jelis van Ulsen,1856-01-21,1902-03-10,Jelis van Ulsen,Haarlem,photographer
http://www.wikidata.org/entity/Q60238226,Gerardus Jakobus Busbroek,1887-12-31,1947-01-23,Gerardus Jakobus Busbroek,Utrecht,photographer
http://www.wikidata.org/entity/Q60238282,Harm Heinrich Harms,1847-04-05,1909-03-24,Harm Heinrich Harms,Amsterdam,photographer
http://www.wikidata.org/entity/Q60238287,Jacobus Koorenhoff,1868-05-19,1887-08-05,Jacobus Koorenhoff,,photographer
http://www.wikidata.org/entity/Q60238320,Joseph van der Heijm,1896-12-07,1944-04-01,Joseph van der Heijm,Auschwitz,photographer
http://www.wikidata.org/entity/Q60238365,Fredrich Wilhelm Fünckler,1832-01-01<|>1836-08-16,1886-07-20,Fredrich Wilhelm Fünckler,Haarlem,photographer
http://www.wikidata.org/entity/Q60238396,Casparus Johannes van Eijsden,1893-12-07,1967-12-19,Casparus Johannes van Eijsden,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238429,Peter Jan Campagne,1879-02-15,1960-02-21,Peter Jan Campagne,Tiel,photographer
http://www.wikidata.org/entity/Q60238449,Mels Stillebroer,1817-04-12,1868-07-14,Mels Stillebroer,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238645,Johannes Lourens Stoel,1874-05-16,1937-03-13,Johannes Lourens Stoel,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238649,Gerrit Jan Smit,1875-11-11,1918-12-21,Gerrit Jan Smit,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238658,Johannes Hendrik Misset,1880-11-24,1967-03-01,Johannes Hendrik Misset,The Hague,photographer
http://www.wikidata.org/entity/Q60238664,H.F. van Hanja,1876-04-25,1952-08-06,H.F. van Hanja,Amersfoort,photographer
http://www.wikidata.org/entity/Q60238670,Jac. Vetter,1877-08-11,1955-10-09,Jac. Vetter,Haarlem,photographer
http://www.wikidata.org/entity/Q60238676,Johannes Lodewijk de Lavieter,1839-01-25,1910-10-18,Johannes Lodewijk de Lavieter,The Hague,photographer
http://www.wikidata.org/entity/Q60238697,L.M. de Rijk,1869-06-21,1936-04-27,L.M. de Rijk,Utrecht,photographer
http://www.wikidata.org/entity/Q60239034,Leopold,1887-09-28,1958-07-02,Leopold,Amersfoort,photographer
http://www.wikidata.org/entity/Q60239070,Johann Frederich Leendert Ball,1868-01-29,1933-10-22,Johann Frederich Leendert Ball,Delft,photographer
http://www.wikidata.org/entity/Q60239171,Jac. van Faassen,1876-01-31,1943-08-07,Jac. van Faassen,Barneveld,photographer
http://www.wikidata.org/entity/Q60247182,Johannes Jacobus Antonius van der Steen,1893-06-12,1981-05-26,Johannes Jacobus Antonius van der Steen,,photographer
http://www.wikidata.org/entity/Q60247535,Petrus Timmer,1872-10-11,1959-06-05,Petrus Timmer,Leeuwarden,photographer
http://www.wikidata.org/entity/Q60247601,Hendricus Joannes Nicolaas Timmermans,1888-12-06,1966-05-08,Hendricus Joannes Nicolaas Timmermans,Zutphen,photographer
http://www.wikidata.org/entity/Q60248049,Hendrikus Arnoldus Trijssenaar,1880-02-12,1949-01-08,Hendrikus Arnoldus Trijssenaar,Zutphen,photographer
http://www.wikidata.org/entity/Q60248091,Heinrich Bernhard Tuke,1878-12-25,1941-10-15,Heinrich Bernhard Tuke,Amsterdam,photographer
http://www.wikidata.org/entity/Q60248122,Johannes Andries Tukker,1863-01-03,1937-04-22,Johannes Andries Tukker,The Hague<|>Gorinchem,photographer
http://www.wikidata.org/entity/Q60248150,Marinus Wilhelmus Tukker,1897-04-20,1972-12-27,Marinus Wilhelmus Tukker,Gorinchem,photographer
http://www.wikidata.org/entity/Q60248184,Theodorus Tukker,1891-11-21,1967-01-01,Theodorus Tukker,,photographer
http://www.wikidata.org/entity/Q60248273,Willem Gerhardus Uchtman,1863-11-21,1924-12-21,Willem Gerhardus Uchtman,The Hague,photographer
http://www.wikidata.org/entity/Q60248381,Hendrik Uijtenbroek,1861-04-16,1954-04-15,Hendrik Uijtenbroek,The Hague,photographer
http://www.wikidata.org/entity/Q60248444,Carolus Johannes Maria Vaesen,1899-10-07,1974-08-26,Carolus Johannes Maria Vaesen,,photographer
http://www.wikidata.org/entity/Q60248880,Marinus Vellinga,1893-04-14,1964-04-02,Marinus Vellinga,Haarlem,photographer
http://www.wikidata.org/entity/Q60248986,Josephus Adrianus Frederik Verbruggen,1893-04-02,1948-01-21,Josephus Adrianus Frederik Verbruggen,Amsterdam,photographer
http://www.wikidata.org/entity/Q60249014,Adrianus Johannes Wilhelmus Vergroesen,1875-08-19,1928-01-20,Adrianus Johannes Wilhelmus Vergroesen,Gouda,photographer
http://www.wikidata.org/entity/Q60249042,Willem Verkerk,1889-10-21,1969-01-03,Willem Verkerk,,photographer
http://www.wikidata.org/entity/Q60249068,Johannes Pieter Verra,1886-03-11,1956-03-17,Johannes Pieter Verra,Amersfoort,photographer
http://www.wikidata.org/entity/Q60249136,Hendrikus Hubertus van der Veur,1875-09-24,1944-03-01,Hendrikus Hubertus van der Veur,Maastricht,photographer
http://www.wikidata.org/entity/Q60249171,Cornelis Vierveijzer,1888-06-12,1958-09-05,Cornelis Vierveijzer,,photographer
http://www.wikidata.org/entity/Q60249208,Levinus Gerardus Josephus de Visscher,1851-05-07,1921-02-15,Levinus Gerardus Josephus de Visscher,The Hague,photographer
http://www.wikidata.org/entity/Q60249969,Johan Coenraad Waal,1827-04-26,1890-01-22,Johan Coenraad Waal,Utrecht,photographer
http://www.wikidata.org/entity/Q60250023,Salomon Waisvisz,1872-10-23,1936-04-21,Salomon Waisvisz,The Hague,photographer
http://www.wikidata.org/entity/Q60250055,Frans Joseph Wakka,1873-06-06,1936-05-01,Frans Joseph Wakka,Leiden,photographer
http://www.wikidata.org/entity/Q60250088,Ernestus Wilhelmus van der Wal,1876-09-16,1934-06-04,Ernestus Wilhelmus van der Wal,Alkmaar,photographer
http://www.wikidata.org/entity/Q60250149,Izaak Jozef Walg,1897-08-18,1943-02-28,Izaak Jozef Walg,,photographer
http://www.wikidata.org/entity/Q60250237,Aloijsius Gerard Warnitz,1891-04-27,1922-09-27,Aloijsius Gerard Warnitz,Rotterdam,photographer
http://www.wikidata.org/entity/Q60250494,Hendrik Christiaan Weerdenburg,1894-09-26,1973-02-09,Hendrik Christiaan Weerdenburg,Utrecht,photographer
http://www.wikidata.org/entity/Q60250534,Antonius Gerardus Weiler,1895-04-06,1987-08-18,Antonius Gerardus Weiler,Nijmegen,photographer
http://www.wikidata.org/entity/Q60251033,Johannes Theodorus de Winter,1838-02-02,1880-09-03,Johannes Theodorus de Winter,Amsterdam,photographer
http://www.wikidata.org/entity/Q60251124,Joseph Sebastiaan Kasparus Franz Wirker,1882-12-30,1961-01-07,Joseph Sebastiaan Kasparus Franz Wirker,Amsterdam,photographer
http://www.wikidata.org/entity/Q60251174,Johannes Gregorius Woldring,1873-07-03,1896-01-30,Johannes Gregorius Woldring,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q60251261,Lehman Wolff,1842-08-23,1916-12-09,Lehman Wolff,,photographer
http://www.wikidata.org/entity/Q60251307,Willem Wolvekamp,1880-02-01,1956-02-08,Willem Wolvekamp,Rotterdam,photographer
http://www.wikidata.org/entity/Q60251330,Jan Willem van der Worm,1886-01-24,1971-09-30,Jan Willem van der Worm,,photographer
http://www.wikidata.org/entity/Q60251352,Pieter van der Worm,1881-12-17,1958-01-10,Pieter van der Worm,Deventer,photographer
http://www.wikidata.org/entity/Q60251457,Aaldert Pieter van Wijk,1892-08-19,1956-08-01,Aaldert Pieter van Wijk,The Hague,photographer
http://www.wikidata.org/entity/Q60251480,Hendrick Cornelis Franciscus van Wijk,1846-01-27,1874-02-04,Hendrick Cornelis Franciscus van Wijk,Amsterdam,photographer
http://www.wikidata.org/entity/Q60251533,Jacob van Wijnbergen,1877-08-04,1914-12-19,Jacob van Wijnbergen,The Hague,photographer
http://www.wikidata.org/entity/Q60251561,Salomon Lion van Wijnbergen,1869-06-14,1943-04-21,Salomon Lion van Wijnbergen,The Hague,photographer
http://www.wikidata.org/entity/Q60251586,Samuel Salomon van Wijnbergen,1863-09-21,1919-06-18,Samuel Salomon van Wijnbergen,The Hague,photographer
http://www.wikidata.org/entity/Q60261522,Andries Gnodde,1873-05-18,1942-03-05,Andries Gnodde,Leeuwarden,photographer
http://www.wikidata.org/entity/Q60261590,Cornelis Göbel,1840-01-25,1886-05-10,Cornelis Göbel,,photographer
http://www.wikidata.org/entity/Q60261798,Abraham Gosschalk,1865-09-21,1925-12-08,Abraham Gosschalk,Amsterdam,photographer
http://www.wikidata.org/entity/Q60261850,Franciscus Graaf,1867-11-22,1945-04-02,Franciscus Graaf,Rotterdam,photographer
http://www.wikidata.org/entity/Q60261895,Adrianus Marinus de Graaf,1882-10-01,1944-02-22,Adrianus Marinus de Graaf,Enschede,photographer
http://www.wikidata.org/entity/Q60262040,Dirk Gerardus le Grand,1862-10-15,1883-10-31,Dirk Gerardus le Grand,Breda,photographer
http://www.wikidata.org/entity/Q60262083,Christiaan Arend Gravenstein,1861-01-01,1938-05-09,Christiaan Arend Gravenstein,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60239264,Petrus Hendrikus van Bemmel,1857-08-17,1914-06-21,Petrus Hendrikus van Bemmel,,photographer
http://www.wikidata.org/entity/Q60239286,Johannes Carel Jacobus Beukers,1856-05-20,1893-02-20,Johannes Carel Jacobus Beukers,The Hague,photographer
http://www.wikidata.org/entity/Q60239355,Johannes Georg Jacobus van Arum,1843-01-08,1917-04-24,Johannes Georg Jacobus van Arum,Amsterdam,photographer
http://www.wikidata.org/entity/Q60239408,Hartog Bamberger,1896-01-23,1958-11-05,Hartog Bamberger,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239737,Martinus Johannes Hulselmans,1880-08-06,1960-02-04,Martinus Johannes Hulselmans,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239760,Johannes Cornelis Franken,1833-04-06,1880-01-31,Johannes Cornelis Franken,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239778,Dirk Nicolaas Govert Hendrik de Graaff,1873-01-19,1946-09-05,Dirk Nicolaas Govert Hendrik de Graaff,The Hague,photographer
http://www.wikidata.org/entity/Q60239871,Antonius Gerardus Franciscus Janssen,1880-10-19,1957-04-29,Antonius Gerardus Franciscus Janssen,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q60239890,Johan Hubert Janssen,1873-08-26,1918-08-30,Johan Hubert Janssen,Venlo,photographer
http://www.wikidata.org/entity/Q60239908,Willem Hubert Janssen,1869-03-31,1928-09-09,Willem Hubert Janssen,,photographer
http://www.wikidata.org/entity/Q60239928,Joseph Jacobus Jorissen,1882-05-01,1955-04-19,Joseph Jacobus Jorissen,Amsterdam,photographer
http://www.wikidata.org/entity/Q60239960,Petrus Bernardus Delemarre,1884-08-06,1966-04-01,Petrus Bernardus Delemarre,,photographer
http://www.wikidata.org/entity/Q60239977,Dirk Engel,1829-05-12,1888-08-04,Dirk Engel,Zaandam,photographer
http://www.wikidata.org/entity/Q60240012,Eduard Theodorus Fallentin,1889-02-28,1968-01-27,Eduard Theodorus Fallentin,Amsterdam,photographer
http://www.wikidata.org/entity/Q60240032,Charles Frédéric Louis Fastrè,1883-11-12,1966-04-27,Charles Frédéric Louis Fastrè,Zwolle,photographer
http://www.wikidata.org/entity/Q60240125,Geert Folkertsma,1847-12-27,1912-02-15,Geert Folkertsma,Utrecht,photographer
http://www.wikidata.org/entity/Q60240170,Elisabeth Maria Cornelia Kooiman,1883-05-09,1945-07-31,Elisabeth Maria Cornelia Kooiman,Zeist,photographer
http://www.wikidata.org/entity/Q60240222,Hendrikus Jacobus Martinus Simons,1879-07-18,1942-09-22,Hendrikus Jacobus Martinus Simons,Amsterdam,photographer
http://www.wikidata.org/entity/Q60240226,Marie Magdalena Sohl-Neyens,1818-07-17,1893-12-08,Marie Magdalena Sohl-Neyens,Maastricht,photographer
http://www.wikidata.org/entity/Q60242514,Samuel Coltof,1883-03-04,1916-04-03,Samuel Coltof,The Hague,photographer
http://www.wikidata.org/entity/Q60242524,Marie Louis Cornelissen,1843-08-06,1902-09-30,Marie Louis Cornelissen,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242529,Antonius Arnoldus Godefridus Courbois,1840-06-12,1884-11-21,Antonius Arnoldus Godefridus Courbois,Nijmegen,photographer
http://www.wikidata.org/entity/Q60242555,Henri Albertus Cubels,1876-04-11,1924-04-04,Henri Albertus Cubels,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242559,Louis Hubertus Cuijpers,1890-01-10,1927-02-27,Louis Hubertus Cuijpers,Maastricht,photographer
http://www.wikidata.org/entity/Q60242561,Jan Willem Daalderop,1894-05-29,1955-08-18,Jan Willem Daalderop,Utrecht,photographer
http://www.wikidata.org/entity/Q60242564,Nicolaas Henri Daalderop,1898-08-28,1941-01-30,Nicolaas Henri Daalderop,Haarlem,photographer
http://www.wikidata.org/entity/Q60242568,Simon Petrus Dalman,1892-02-12,1963-10-15,Simon Petrus Dalman,,photographer
http://www.wikidata.org/entity/Q60242578,Anthonie Cornelis Dane,1889-10-09,1914-08-12,Anthonie Cornelis Dane,Alkmaar,photographer
http://www.wikidata.org/entity/Q60242584,Jurre Daniëls,1871-10-22,1928-12-23,Jurre Daniëls,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242594,Henderikus Johannes Datema,1882-03-04,1963-12-02,Henderikus Johannes Datema,,photographer
http://www.wikidata.org/entity/Q60242599,Joseph David,1826-05-06,1899-04-02,Joseph David,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242607,Josephus Antonius David,1858-01-04,1891-12-25,Josephus Antonius David,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242626,Jacobus Noordhoek,1876-03-26,1934-05-23,Jacobus Noordhoek,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242625,Hendrik Simon van der Noordaa,1828-09-20,1893-09-20,Hendrik Simon van der Noordaa,Maastricht,photographer
http://www.wikidata.org/entity/Q60242632,Levie van der Noot,1847-01-12,1900-12-04,Levie van der Noot,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242636,Marcus van der Noot,1851-01-28,1922-07-22,Marcus van der Noot,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242642,Willem Jacobus Noteman,1844-03-02,1879-07-10,Willem Jacobus Noteman,Haarlem,photographer
http://www.wikidata.org/entity/Q60242682,Susan Frans Oostmeijer,1878-12-20,1942-01-26,Susan Frans Oostmeijer,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242686,Francis Julius Oppenheim,1884-04-15,1951-04-21,Francis Julius Oppenheim,Delft,photographer
http://www.wikidata.org/entity/Q60242747,Hendricus Gerardus Outhuijsen,1879-05-16,1963-09-29,Hendricus Gerardus Outhuijsen,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242756,Isaac Ouwenbroek,1833-10-04,1906-04-18,Isaac Ouwenbroek,The Hague,photographer
http://www.wikidata.org/entity/Q60242769,Matthijs Ouwendijk,1825-01-02,1901-01-07,Matthijs Ouwendijk,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242776,Isaac Ouderkerk,1893-08-11,1955-12-12,Isaac Ouderkerk,The Hague,photographer
http://www.wikidata.org/entity/Q60242800,Gerrit Mol,1898-07-20,1980-02-17,Gerrit Mol,Haarlem,photographer
http://www.wikidata.org/entity/Q60242808,Jan Moorhoff,1876-07-20,1940-10-07,Jan Moorhoff,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242849,Willem Thomas Frederik Morat,1864-10-13,1916-04-05,Willem Thomas Frederik Morat,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242858,Abraham Mossel,1891-10-11,1944-03-31,Abraham Mossel,Labor camp Blechhammer,photographer
http://www.wikidata.org/entity/Q60242869,Johannes Henri Michael Muizers,1867-12-19,1907-09-08,Johannes Henri Michael Muizers,Leuven,photographer
http://www.wikidata.org/entity/Q60242872,George Louis Mulder,1871-10-29,1925-02-14,George Louis Mulder,The Hague,photographer
http://www.wikidata.org/entity/Q60242873,Edouard François Hubert Muller,1867-02-21,1913-11-20,Edouard François Hubert Muller,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242883,Jules Alex Alfred Muns,1890-12-08,1975-10-03,Jules Alex Alfred Muns,Leiden,photographer
http://www.wikidata.org/entity/Q60242886,Evert Bernardus Mur,1892-09-19,1971-09-16,Evert Bernardus Mur,Zeist,photographer
http://www.wikidata.org/entity/Q60242884,Cornelis Hendrik David van Munster,1895-06-09,1974-12-27,Cornelis Hendrik David van Munster,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242889,Hendrik Mijnarends,1875-08-01,1960-12-14,Hendrik Mijnarends,Hilversum,photographer
http://www.wikidata.org/entity/Q60242896,Johannes Hendrikus Wilhelmus Neger,1880-05-13,1969-03-09,Johannes Hendrikus Wilhelmus Neger,The Hague,photographer
http://www.wikidata.org/entity/Q60242906,Hendricus Johannes Alexis Nieberg,1881-05-07,1947-09-17,Hendricus Johannes Alexis Nieberg,,photographer
http://www.wikidata.org/entity/Q60242911,Henrdik Johannes Nierstrasz,1834-06-05,1912-09-24,Henrdik Johannes Nierstrasz,Scheveningen,photographer
http://www.wikidata.org/entity/Q60242908,Arnoud Nierop,1878-10-25,1951-06-27,Arnoud Nierop,The Hague,photographer
http://www.wikidata.org/entity/Q60242917,Johannes Adrianus Gerardus de Leur,1860-03-10,1914-11-18,Johannes Adrianus Gerardus de Leur,,photographer
http://www.wikidata.org/entity/Q60242920,Maurits de Levie,1888-04-05,1942-12-03,Maurits de Levie,Auschwitz,photographer
http://www.wikidata.org/entity/Q60242928,Sebastiaan Cornelis Lieverse,1895-01-02,1943-05-31,Sebastiaan Cornelis Lieverse,Voorburg,photographer
http://www.wikidata.org/entity/Q60242932,Renier Jacobus Franciscus Hubertus Linders,1891-06-04,1957-06-26,Renier Jacobus Franciscus Hubertus Linders,Venlo,photographer
http://www.wikidata.org/entity/Q60242947,Andries Lipplaa,1893-01-08,1963-02-17,Andries Lipplaa,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242954,Johannes van der List,1897-06-28,1973-05-05,Johannes van der List,Rotterdam,photographer
http://www.wikidata.org/entity/Q60242959,Johannes Franciscus van Loendersloot,1835-08-16,1908-01-06,Johannes Franciscus van Loendersloot,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242962,Johannes Bernardus Lohman,1873-06-17,1939-01-27,Johannes Bernardus Lohman,,photographer
http://www.wikidata.org/entity/Q60242971,Jacobus van de Loo,1896-12-13,1936-09-13,Jacobus van de Loo,The Hague,photographer
http://www.wikidata.org/entity/Q60242968,Johannes Bernardus Andries van Loo,1847-03-27,1937-01-06,Johannes Bernardus Andries van Loo,Voorburg,photographer
http://www.wikidata.org/entity/Q60242973,Leopold Hendrikus van Look,1892-08-04,1971-07-03,Leopold Hendrikus van Look,,photographer
http://www.wikidata.org/entity/Q60242983,Bernardus Petrus Rabels,1824-02-16,1906-07-20,Bernardus Petrus Rabels,Amsterdam,photographer
http://www.wikidata.org/entity/Q60242980,Jan Loos,1897-08-10,1975-10-03,Jan Loos,Hilversum,photographer
http://www.wikidata.org/entity/Q60242984,Jan Rabout,1829-05-10,1864-07-14,Jan Rabout,,photographer
http://www.wikidata.org/entity/Q60242991,Willem Karel Lodewijk Rameau,1876-01-27,1965-04-22,Willem Karel Lodewijk Rameau,Arnhem,photographer
http://www.wikidata.org/entity/Q60242989,Marten Adriaan Claudia Raedt,1896-04-25,1966-01-21,Marten Adriaan Claudia Raedt,Utrecht,photographer
http://www.wikidata.org/entity/Q60242997,Johannes Wilhelmus van Ravesteijn,1881-05-17,1915-07-04,Johannes Wilhelmus van Ravesteijn,Rotterdam,photographer
http://www.wikidata.org/entity/Q60243001,Wilhelmus Marinus Reemer,1898-12-31,1954-05-15,Wilhelmus Marinus Reemer,Bergen op Zoom,photographer
http://www.wikidata.org/entity/Q60243025,Israël van der Reis,1890-08-05,1942-10-15,Israël van der Reis,Auschwitz,photographer
http://www.wikidata.org/entity/Q60245350,Johannes Rudolphus Bosmans,1878-11-10,1953-10-10,Johannes Rudolphus Bosmans,Tilburg,photographer
http://www.wikidata.org/entity/Q60245365,Jean Baptiste Bosse,1854-06-11,1941-02-07,Jean Baptiste Bosse,Haarlem,photographer
http://www.wikidata.org/entity/Q60245407,Nicolaas Both,1882-04-13,1941-09-19,Nicolaas Both,The Hague,photographer
http://www.wikidata.org/entity/Q60245474,Felix Exaverius Bouwens,1882-08-18,1977-03-12,Felix Exaverius Bouwens,The Hague,photographer
http://www.wikidata.org/entity/Q60245494,Abraham Antonie Bouwman,1892-04-10,1926-05-21,Abraham Antonie Bouwman,The Hague,photographer
http://www.wikidata.org/entity/Q60245532,Martinus van Bovene van Gent,1893-09-18,1946-11-22,Martinus van Bovene van Gent,Rijswijk,photographer
http://www.wikidata.org/entity/Q60245568,Leonardus Arnoldus Johannes Marie van den Braak,1850-05-30,1911-10-02,Leonardus Arnoldus Johannes Marie van den Braak,The Hague,photographer
http://www.wikidata.org/entity/Q60245594,Paul Otto Brainich von Brainich-Felth,1877-09-07,1951-08-23,Paul Otto Brainich von Brainich-Felth,Nijmegen,photographer
http://www.wikidata.org/entity/Q60245928,Hermanus Slort,1892-06-28,1978-04-19,Hermanus Slort,Zeist,photographer
http://www.wikidata.org/entity/Q60245968,Johannes Wilhelm Smeenk,1895-08-31,1972-10-16,Johannes Wilhelm Smeenk,Hilversum,photographer
http://www.wikidata.org/entity/Q60246538,Karel Lodewijk Sohl,1895-02-18,1962-02-23,Karel Lodewijk Sohl,Maastricht,photographer
http://www.wikidata.org/entity/Q60246583,Wilhelmus Franciscus Cornelis van der Sommen,1899-02-13,1974-01-02,Wilhelmus Franciscus Cornelis van der Sommen,,photographer
http://www.wikidata.org/entity/Q60246640,Jan Karel Sondervan,1845-12-23,1914-07-16,Jan Karel Sondervan,Amsterdam,photographer
http://www.wikidata.org/entity/Q60246674,Louis Sonépouse,1884-02-13,1943-02-26,Louis Sonépouse,,photographer
http://www.wikidata.org/entity/Q60246704,Hendrik Spaan,1877-07-22,1934-03-19,Hendrik Spaan,Amsterdam,photographer
http://www.wikidata.org/entity/Q60246809,Hartog Speijer,1836-08-29,1896-10-26,Hartog Speijer,Rotterdam,photographer
http://www.wikidata.org/entity/Q60246841,Harmannus Wilhelm Spier,1887-02-27,1960-01-08,Harmannus Wilhelm Spier,Groningen,photographer
http://www.wikidata.org/entity/Q60246868,Leendert Gerardus Spoel,1879-12-29,1938-10-21,Leendert Gerardus Spoel,Rotterdam,photographer
http://www.wikidata.org/entity/Q60246931,Jan Antoon Adriaan Karel Spruijt,1875-06-23,1941-01-30,Jan Antoon Adriaan Karel Spruijt,Goes,photographer
http://www.wikidata.org/entity/Q60246978,Simon Stad,1896-10-20,1943-02-19,Simon Stad,,photographer
http://www.wikidata.org/entity/Q60247009,Johannes Andries Willem Hendrik Stam,1860-10-17,1931-02-26,Johannes Andries Willem Hendrik Stam,The Hague,photographer
http://www.wikidata.org/entity/Q60247077,Jan Starreveld,1887-07-15,1959-07-05,Jan Starreveld,,photographer
http://www.wikidata.org/entity/Q60247154,Hendricus Johannes Steegman,1894-10-08,1986-01-03,Hendricus Johannes Steegman,Haarlem,photographer
http://www.wikidata.org/entity/Q46014678,Daniël Horn,1903-04-26,1990-05-22,Daniël Horn,Mill Bay,architect
http://www.wikidata.org/entity/Q46601657,Herman Onvlee,1885-06-26,1923-09-23,Herman Onvlee,Amsterdam,architect
http://www.wikidata.org/entity/Q52157144,Pierre Willem John Hoeks,1906-10-16,1990-11-02,Pierre Willem John Hoeks,The Hague,architect
http://www.wikidata.org/entity/Q52216192,Frederik Willem de Vlaming,1919-10-12,2000-10-25,Frederik Willem de Vlaming,Laren,architect
http://www.wikidata.org/entity/Q55205269,H.Th. Oudejans,1928-02-29,1992-09-15,H.Th. Oudejans,Nuenen,architect
http://www.wikidata.org/entity/Q55843294,Maximilian von Pasqualini,1534-01-01,1572-01-01,Maximilian von Pasqualini,,architect
http://www.wikidata.org/entity/Q60239428,Alexander Barnstein,1879-01-16,1929-03-30,Alexander Barnstein,,photographer
http://www.wikidata.org/entity/Q60239450,Roelof Petrus Adels,1810-07-17,1875-09-19,Roelof Petrus Adels,Amsterdam,photographer
http://www.wikidata.org/entity/Q60239487,Willem Vorderhake,1880-12-17,1955-06-14,Willem Vorderhake,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239511,Ulrich Jan Alexander Roosdorp,1891-10-26,1960-06-04,Ulrich Jan Alexander Roosdorp,Amersfoort,photographer
http://www.wikidata.org/entity/Q60239531,Johanna Boer,1884-05-22,1978-11-24,Johanna Boer,,photographer
http://www.wikidata.org/entity/Q60239587,Hendrik de Jong,1864-01-01,1895-12-01,Hendrik de Jong,,photographer
http://www.wikidata.org/entity/Q60239624,Auguste Grégoire,1888-04-03,1971-06-13,Auguste Grégoire,The Hague,photographer
http://www.wikidata.org/entity/Q60240235,Cornelis Adrianus Stelder,1892-04-28,1971-10-12,Cornelis Adrianus Stelder,Venlo,photographer
http://www.wikidata.org/entity/Q60240232,Willem Christiaan Steinmetz,1877-07-09,1946-01-15,Willem Christiaan Steinmetz,Haarlem,photographer
http://www.wikidata.org/entity/Q60240237,Petrus Joseph Stelder,1890-03-28,1957-04-01,Petrus Joseph Stelder,Venlo,photographer
